loggingTime(txt),loggingSample(N),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),groundTruthLabel
23:49.2,1592,232723.6557,0.212432861,0.154907227,-1.036895752,sitting
23:49.2,1593,232723.6658,0.209594727,0.156295776,-1.02230835,sitting
23:49.2,1594,232723.6758,0.189682007,0.151000977,-0.999145508,sitting
23:49.2,1595,232723.6858,0.177703857,0.13659668,-0.990066528,sitting
23:49.2,1596,232723.6958,0.173339844,0.13621521,-1.017044067,sitting
23:49.2,1597,232723.7059,0.147232056,0.164215088,-1.056976318,sitting
23:49.3,1598,232723.7159,0.108047485,0.186462402,-1.057281494,sitting
23:49.3,1599,232723.7259,0.080673218,0.171173096,-0.96446228,sitting
23:49.3,1600,232723.736,0.070526123,0.111602783,-0.861251831,sitting
23:49.3,1601,232723.746,0.061920166,0.092910767,-0.872787476,sitting
23:49.3,1602,232723.756,0.044570923,0.140670776,-0.945129395,sitting
23:49.3,1603,232723.766,0.032989502,0.192581177,-0.987487793,sitting
23:49.3,1604,232723.7761,0.030426025,0.200759888,-0.97996521,sitting
23:49.3,1605,232723.7861,0.036422729,0.182342529,-0.966934204,sitting
23:49.3,1606,232723.7961,0.032424927,0.164031982,-0.949905396,sitting
23:49.3,1607,232723.8061,0.012420654,0.139404297,-0.951385498,sitting
23:49.4,1608,232723.8162,0.009780884,0.140640259,-0.98425293,sitting
23:49.4,1609,232723.8262,0.026321411,0.158218384,-1.008560181,sitting
23:49.4,1610,232723.8362,0.036895752,0.163772583,-1.017028809,sitting
23:49.4,1611,232723.8463,0.036483765,0.151229858,-1.002380371,sitting
23:49.4,1612,232723.8563,0.034667969,0.13180542,-0.962509155,sitting
23:49.4,1613,232723.8663,0.038131714,0.119384766,-0.936080933,sitting
23:49.4,1614,232723.8763,0.052734375,0.113189697,-0.929412842,sitting
23:49.4,1615,232723.8864,0.068069458,0.108383179,-0.940322876,sitting
23:49.4,1616,232723.8964,0.071960449,0.107589722,-0.958267212,sitting
23:49.4,1617,232723.9064,0.070831299,0.098236084,-0.961227417,sitting
23:49.5,1618,232723.9165,0.062133789,0.074478149,-0.954391479,sitting
23:49.5,1619,232723.9265,0.046020508,0.058944702,-0.96685791,sitting
23:49.5,1620,232723.9365,0.013839722,0.071166992,-0.991073608,sitting
23:49.5,1621,232723.9465,-0.032119751,0.086090088,-0.971343994,sitting
23:49.5,1622,232723.9566,-0.041107178,0.086853027,-0.934066772,sitting
23:49.5,1623,232723.9666,-0.009536743,0.101501465,-0.927124023,sitting
23:49.5,1624,232723.9766,0.021621704,0.1144104,-0.918914795,sitting
23:49.5,1625,232723.9867,0.057296753,0.123336792,-0.907897949,sitting
23:49.5,1626,232723.9967,0.100250244,0.137924194,-0.912704468,sitting
23:49.5,1627,232724.0067,0.132095337,0.155303955,-0.930786133,sitting
23:49.6,1628,232724.0167,0.155792236,0.176040649,-0.95211792,sitting
23:49.6,1629,232724.0268,0.186035156,0.176177979,-0.970840454,sitting
23:49.6,1630,232724.0368,0.199005127,0.158691406,-0.94468689,sitting
23:49.6,1631,232724.0468,0.191101074,0.143966675,-0.886169434,sitting
23:49.6,1632,232724.0568,0.21321106,0.151199341,-0.846618652,sitting
23:49.6,1633,232724.0669,0.267578125,0.184402466,-0.857330322,sitting
23:49.6,1634,232724.0769,0.307113647,0.206588745,-0.879394531,sitting
23:49.6,1635,232724.0869,0.341705322,0.213272095,-0.908401489,sitting
23:49.6,1636,232724.097,0.392364502,0.222915649,-0.957183838,sitting
23:49.6,1637,232724.107,0.435531616,0.237731934,-0.997955322,sitting
23:49.7,1638,232724.117,0.438034058,0.24079895,-1.01789856,sitting
23:49.7,1639,232724.127,0.397705078,0.238204956,-1.018386841,sitting
23:49.7,1640,232724.1371,0.334487915,0.228424072,-1.003158569,sitting
23:49.7,1641,232724.1471,0.266693115,0.215499878,-0.984420776,sitting
23:49.7,1642,232724.1571,0.20085144,0.215301514,-0.973754883,sitting
23:49.7,1643,232724.1672,0.154953003,0.220977783,-0.983169556,sitting
23:49.7,1644,232724.1772,0.13394165,0.218811035,-0.999267578,sitting
23:49.7,1645,232724.1872,0.120376587,0.215652466,-1.013061523,sitting
23:49.7,1646,232724.1972,0.099990845,0.211715698,-1.018218994,sitting
23:49.7,1647,232724.2073,0.077316284,0.210617065,-1.01625061,sitting
23:49.8,1648,232724.2173,0.064468384,0.200317383,-1.016326904,sitting
23:49.8,1649,232724.2273,0.05255127,0.177902222,-1.019577026,sitting
23:49.8,1650,232724.2373,0.039428711,0.15145874,-1.027786255,sitting
23:49.8,1651,232724.2474,0.017532349,0.12286377,-1.023193359,sitting
23:49.8,1652,232724.2574,-0.000747681,0.101959229,-1.015304565,sitting
23:49.8,1653,232724.2674,-0.006622314,0.086791992,-1.005569458,sitting
23:49.8,1654,232724.2775,-0.005554199,0.075866699,-0.996368408,sitting
23:49.8,1655,232724.2875,0.003509521,0.071762085,-0.987686157,sitting
23:49.8,1656,232724.2975,0.016571045,0.076553345,-0.978713989,sitting
23:49.9,1657,232724.3075,0.027664185,0.082885742,-0.972488403,sitting
23:49.9,1658,232724.3176,0.038909912,0.087600708,-0.972335815,sitting
23:49.9,1659,232724.3276,0.044265747,0.088256836,-0.975067139,sitting
23:49.9,1660,232724.3376,0.047683716,0.086486816,-0.978744507,sitting
23:49.9,1661,232724.3477,0.045135498,0.084030151,-0.979751587,sitting
23:49.9,1662,232724.3577,0.049987793,0.087890625,-0.983474731,sitting
23:49.9,1663,232724.3677,0.058059692,0.093780518,-0.986404419,sitting
23:49.9,1664,232724.3777,0.061904907,0.105941772,-0.986541748,sitting
23:49.9,1665,232724.3878,0.073623657,0.11289978,-0.987686157,sitting
23:49.9,1666,232724.3978,0.078979492,0.118896484,-0.985015869,sitting
23:50.0,1667,232724.4078,0.082458496,0.12461853,-0.980255127,sitting
23:50.0,1668,232724.4179,0.085464478,0.129928589,-0.973251343,sitting
23:50.0,1669,232724.4279,0.089233398,0.127883911,-0.963928223,sitting
23:50.0,1670,232724.4379,0.090881348,0.123779297,-0.958511353,sitting
23:50.0,1671,232724.4479,0.095046997,0.120040894,-0.964202881,sitting
23:50.0,1672,232724.458,0.107269287,0.115493774,-0.973754883,sitting
23:50.0,1673,232724.468,0.114852905,0.117401123,-0.983184814,sitting
23:50.0,1674,232724.478,0.120742798,0.123580933,-0.992080688,sitting
23:50.0,1675,232724.488,0.12713623,0.127227783,-0.995651245,sitting
23:50.0,1676,232724.4981,0.1302948,0.127059937,-0.999191284,sitting
23:50.1,1677,232724.5081,0.124633789,0.12538147,-1.002334595,sitting
23:50.1,1678,232724.5181,0.122299194,0.120941162,-1.003616333,sitting
23:50.1,1679,232724.5282,0.119415283,0.119430542,-0.99609375,sitting
23:50.1,1680,232724.5382,0.121917725,0.116867065,-0.984664917,sitting
23:50.1,1681,232724.5482,0.124664307,0.11177063,-0.974182129,sitting
23:50.1,1682,232724.5582,0.126052856,0.109069824,-0.968017578,sitting
23:50.1,1683,232724.5683,0.136123657,0.103378296,-0.967178345,sitting
23:50.1,1684,232724.5783,0.148513794,0.090332031,-0.965408325,sitting
23:50.1,1685,232724.5883,0.156036377,0.079818726,-0.962402344,sitting
23:50.1,1686,232724.5984,0.16569519,0.071594238,-0.962646484,sitting
23:50.2,1687,232724.6084,0.177719116,0.069488525,-0.964752197,sitting
23:50.2,1688,232724.6184,0.184509277,0.072479248,-0.966369629,sitting
23:50.2,1689,232724.6284,0.187362671,0.079803467,-0.969436646,sitting
23:50.2,1690,232724.6385,0.195144653,0.089828491,-0.971435547,sitting
23:50.2,1691,232724.6485,0.209274292,0.095291138,-0.972488403,sitting
23:50.2,1692,232724.6585,0.22593689,0.099334717,-0.971405029,sitting
23:50.2,1693,232724.6686,0.244735718,0.101364136,-0.970031738,sitting
23:50.2,1694,232724.6786,0.251373291,0.103942871,-0.971466064,sitting
23:50.2,1695,232724.6886,0.240188599,0.104522705,-0.974365234,sitting
23:50.2,1696,232724.6986,0.219650269,0.103317261,-0.979492188,sitting
23:50.3,1697,232724.7087,0.205993652,0.100341797,-0.984115601,sitting
23:50.3,1698,232724.7187,0.196029663,0.0987854,-0.990707397,sitting
23:50.3,1699,232724.7287,0.193252563,0.103530884,-1.002471924,sitting
23:50.3,1700,232724.7387,0.190246582,0.109405518,-1.010040283,sitting
23:50.3,1701,232724.7488,0.18397522,0.109420776,-1.009567261,sitting
23:50.3,1702,232724.7588,0.175170898,0.104598999,-1.000427246,sitting
23:50.3,1703,232724.7688,0.166732788,0.0990448,-0.986297607,sitting
23:50.3,1704,232724.7789,0.15612793,0.090499878,-0.974014282,sitting
23:50.3,1705,232724.7889,0.143951416,0.07989502,-0.97064209,sitting
23:50.3,1706,232724.7989,0.131484985,0.072662354,-0.974227905,sitting
23:50.4,1707,232724.8089,0.12411499,0.068237305,-0.982254028,sitting
23:50.4,1708,232724.819,0.119903564,0.064590454,-0.98928833,sitting
23:50.4,1709,232724.829,0.115493774,0.062454224,-0.991928101,sitting
23:50.4,1710,232724.839,0.111923218,0.06477356,-0.992370605,sitting
23:50.4,1711,232724.8491,0.108444214,0.067398071,-0.991012573,sitting
23:50.4,1712,232724.8591,0.105255127,0.067993164,-0.986877441,sitting
23:50.4,1713,232724.8691,0.10458374,0.065322876,-0.982772827,sitting
23:50.4,1714,232724.8791,0.106735229,0.067596436,-0.979644775,sitting
23:50.4,1715,232724.8892,0.1121521,0.075363159,-0.979446411,sitting
23:50.4,1716,232724.8992,0.116989136,0.08631897,-0.97895813,sitting
23:50.5,1717,232724.9092,0.121826172,0.096908569,-0.977767944,sitting
23:50.5,1718,232724.9192,0.124526978,0.10534668,-0.9765625,sitting
23:50.5,1719,232724.9293,0.126541138,0.110656738,-0.977203369,sitting
23:50.5,1720,232724.9393,0.12802124,0.114807129,-0.979263306,sitting
23:50.5,1721,232724.9493,0.130401611,0.118652344,-0.979995728,sitting
23:50.5,1722,232724.9594,0.132675171,0.122436523,-0.975997925,sitting
23:50.5,1723,232724.9694,0.136474609,0.12928772,-0.974304199,sitting
23:50.5,1724,232724.9794,0.144058228,0.133209229,-0.976669312,sitting
23:50.5,1725,232724.9894,0.148254395,0.134933472,-0.976089478,sitting
23:50.5,1726,232724.9995,0.151107788,0.137039185,-0.976547241,sitting
23:50.6,1727,232725.0095,0.151412964,0.137420654,-0.978652954,sitting
23:50.6,1728,232725.0195,0.147338867,0.134185791,-0.97706604,sitting
23:50.6,1729,232725.0296,0.146743774,0.12348938,-0.977874756,sitting
23:50.6,1730,232725.0396,0.144577026,0.111740112,-0.979125977,sitting
23:50.6,1731,232725.0496,0.140411377,0.110092163,-0.985534668,sitting
23:50.6,1732,232725.0596,0.140335083,0.106582642,-0.990570068,sitting
23:50.6,1733,232725.0697,0.139053345,0.103317261,-0.997268677,sitting
23:50.6,1734,232725.0797,0.140167236,0.096923828,-0.996643066,sitting
23:50.6,1735,232725.0897,0.139511108,0.089019775,-0.994415283,sitting
23:50.6,1736,232725.0997,0.134994507,0.080551147,-0.989761353,sitting
23:50.7,1737,232725.1098,0.129745483,0.077224731,-0.986190796,sitting
23:50.7,1738,232725.1198,0.125671387,0.077163696,-0.981201172,sitting
23:50.7,1739,232725.1298,0.126617432,0.074249268,-0.976394653,sitting
23:50.7,1740,232725.1399,0.12651062,0.069656372,-0.969543457,sitting
23:50.7,1741,232725.1499,0.125350952,0.067932129,-0.965713501,sitting
23:50.7,1742,232725.1599,0.125869751,0.069442749,-0.965286255,sitting
23:50.7,1743,232725.1699,0.132858276,0.070739746,-0.966110229,sitting
23:50.7,1744,232725.18,0.138717651,0.069519043,-0.966247559,sitting
23:50.7,1745,232725.19,0.143478394,0.072814941,-0.968139648,sitting
23:50.7,1746,232725.2,0.148590088,0.079025269,-0.968231201,sitting
23:50.8,1747,232725.2101,0.157043457,0.084762573,-0.966964722,sitting
23:50.8,1748,232725.2201,0.163619995,0.088363647,-0.965606689,sitting
23:50.8,1749,232725.2301,0.168823242,0.093704224,-0.966201782,sitting
23:50.8,1750,232725.2401,0.177398682,0.099304199,-0.969528198,sitting
23:50.8,1751,232725.2502,0.189865112,0.101348877,-0.973968506,sitting
23:50.8,1752,232725.2602,0.197570801,0.105834961,-0.975143433,sitting
23:50.8,1753,232725.2702,0.199584961,0.11328125,-0.974716187,sitting
23:50.8,1754,232725.2803,0.201782227,0.116546631,-0.977355957,sitting
23:50.8,1755,232725.2903,0.201660156,0.119491577,-0.9793396,sitting
23:50.8,1756,232725.3003,0.196472168,0.118103027,-0.982925415,sitting
23:50.9,1757,232725.3103,0.186477661,0.118225098,-0.9868927,sitting
23:50.9,1758,232725.3204,0.174682617,0.119262695,-0.990325928,sitting
23:50.9,1759,232725.3304,0.160476685,0.118927002,-0.993728638,sitting
23:50.9,1760,232725.3404,0.147796631,0.115234375,-0.995056152,sitting
23:50.9,1761,232725.3504,0.136764526,0.111801147,-0.995559692,sitting
23:50.9,1762,232725.3605,0.126602173,0.108047485,-0.992233276,sitting
23:50.9,1763,232725.3705,0.119354248,0.104171753,-0.988265991,sitting
23:50.9,1764,232725.3805,0.112838745,0.099273682,-0.985092163,sitting
23:50.9,1765,232725.3906,0.107254028,0.095199585,-0.981384277,sitting
23:50.9,1766,232725.4006,0.104995728,0.09236145,-0.978164673,sitting
23:51.0,1767,232725.4106,0.104660034,0.091796875,-0.976547241,sitting
23:51.0,1768,232725.4206,0.10647583,0.089736938,-0.97517395,sitting
23:51.0,1769,232725.4307,0.109176636,0.088562012,-0.978240967,sitting
23:51.0,1770,232725.4407,0.114273071,0.089111328,-0.976776123,sitting
23:51.0,1771,232725.4507,0.121810913,0.088058472,-0.977722168,sitting
23:51.0,1772,232725.4608,0.127120972,0.085708618,-0.978500366,sitting
23:51.0,1773,232725.4708,0.131591797,0.087844849,-0.978485107,sitting
23:51.0,1774,232725.4808,0.137878418,0.090240479,-0.978424072,sitting
23:51.0,1775,232725.4908,0.144714355,0.092391968,-0.97895813,sitting
23:51.0,1776,232725.5009,0.151138306,0.093704224,-0.977203369,sitting
23:51.1,1777,232725.5109,0.155502319,0.096694946,-0.976898193,sitting
23:51.1,1778,232725.5209,0.157333374,0.100845337,-0.977081299,sitting
23:51.1,1779,232725.5309,0.160339355,0.102096558,-0.976196289,sitting
23:51.1,1780,232725.541,0.160919189,0.104034424,-0.977218628,sitting
23:51.1,1781,232725.551,0.160430908,0.103515625,-0.981246948,sitting
23:51.1,1782,232725.561,0.160018921,0.10647583,-0.98248291,sitting
23:51.1,1783,232725.5711,0.159805298,0.111602783,-0.980987549,sitting
23:51.1,1784,232725.5811,0.157470703,0.108795166,-0.980438232,sitting
23:51.1,1785,232725.5911,0.153518677,0.106109619,-0.980194092,sitting
23:51.1,1786,232725.6011,0.151229858,0.107711792,-0.980255127,sitting
23:51.2,1787,232725.6112,0.14956665,0.105331421,-0.981491089,sitting
23:51.2,1788,232725.6212,0.147109985,0.100601196,-0.981246948,sitting
23:51.2,1789,232725.6312,0.143753052,0.09954834,-0.983230591,sitting
23:51.2,1790,232725.6413,0.142883301,0.097595215,-0.981918335,sitting
23:51.2,1791,232725.6513,0.14251709,0.093673706,-0.981430054,sitting
23:51.2,1792,232725.6613,0.141983032,0.091461182,-0.980880737,sitting
23:51.2,1793,232725.6713,0.141784668,0.090270996,-0.982330322,sitting
23:51.2,1794,232725.6814,0.143081665,0.088668823,-0.981140137,sitting
23:51.2,1795,232725.6914,0.1459198,0.087097168,-0.980422974,sitting
23:51.2,1796,232725.7014,0.145401001,0.08795166,-0.979187012,sitting
23:51.3,1797,232725.7115,0.142578125,0.090545654,-0.980224609,sitting
23:51.3,1798,232725.7215,0.142578125,0.090896606,-0.978652954,sitting
23:51.3,1799,232725.7315,0.144271851,0.088180542,-0.9765625,sitting
23:51.3,1800,232725.7415,0.147399902,0.087173462,-0.97807312,sitting
23:51.3,1801,232725.7516,0.148971558,0.088592529,-0.98034668,sitting
23:51.3,1802,232725.7616,0.149932861,0.090408325,-0.981216431,sitting
23:51.3,1803,232725.7716,0.149047852,0.089828491,-0.981521606,sitting
23:51.3,1804,232725.7816,0.148757935,0.093170166,-0.981689453,sitting
23:51.3,1805,232725.7917,0.147094727,0.095962524,-0.983581543,sitting
23:51.3,1806,232725.8017,0.146591187,0.099578857,-0.983032227,sitting
23:51.4,1807,232725.8117,0.144622803,0.100692749,-0.980865479,sitting
23:51.4,1808,232725.8218,0.144073486,0.102645874,-0.979141235,sitting
23:51.4,1809,232725.8318,0.141555786,0.104766846,-0.978286743,sitting
23:51.4,1810,232725.8418,0.140014648,0.10446167,-0.978851318,sitting
23:51.4,1811,232725.8518,0.140075684,0.103820801,-0.97996521,sitting
23:51.4,1812,232725.8619,0.140991211,0.104919434,-0.979873657,sitting
23:51.4,1813,232725.8719,0.142242432,0.105621338,-0.979644775,sitting
23:51.4,1814,232725.8819,0.142852783,0.106750488,-0.982315063,sitting
23:51.4,1815,232725.892,0.143035889,0.104232788,-0.983093262,sitting
23:51.4,1816,232725.902,0.142822266,0.102508545,-0.983581543,sitting
23:51.5,1817,232725.912,0.14125061,0.102935791,-0.982131958,sitting
23:51.5,1818,232725.922,0.139724731,0.10093689,-0.982009888,sitting
23:51.5,1819,232725.9321,0.140792847,0.097808838,-0.980880737,sitting
23:51.5,1820,232725.9421,0.139511108,0.096496582,-0.980072021,sitting
23:51.5,1821,232725.9521,0.137985229,0.096038818,-0.979141235,sitting
23:51.5,1822,232725.9621,0.137466431,0.095230103,-0.980667114,sitting
23:51.5,1823,232725.9722,0.137145996,0.093383789,-0.981033325,sitting
23:51.5,1824,232725.9822,0.137161255,0.090606689,-0.979309082,sitting
23:51.5,1825,232725.9922,0.137908936,0.089874268,-0.980514526,sitting
23:51.5,1826,232726.0023,0.138000488,0.090789795,-0.979736328,sitting
23:51.6,1827,232726.0123,0.140319824,0.08921814,-0.979827881,sitting
23:51.6,1828,232726.0223,0.140090942,0.088653564,-0.977432251,sitting
23:51.6,1829,232726.0323,0.141693115,0.089904785,-0.977966309,sitting
23:51.6,1830,232726.0424,0.143630981,0.090774536,-0.979690552,sitting
23:51.6,1831,232726.0524,0.144500732,0.090454102,-0.979614258,sitting
23:51.6,1832,232726.0624,0.143463135,0.091186523,-0.980331421,sitting
23:51.6,1833,232726.0725,0.144622803,0.092697144,-0.981018066,sitting
23:51.6,1834,232726.0825,0.144134521,0.093536377,-0.982208252,sitting
23:51.6,1835,232726.0925,0.144760132,0.094451904,-0.98197937,sitting
23:51.6,1836,232726.1025,0.144577026,0.094696045,-0.982192993,sitting
23:51.7,1837,232726.1126,0.142974854,0.097320557,-0.979431152,sitting
23:51.7,1838,232726.1226,0.142059326,0.099838257,-0.979690552,sitting
23:51.7,1839,232726.1326,0.141143799,0.098815918,-0.978912354,sitting
23:51.7,1840,232726.1427,0.139053345,0.097595215,-0.980148315,sitting
23:51.7,1841,232726.1527,0.137878418,0.09967041,-0.980239868,sitting
23:51.7,1842,232726.1627,0.136428833,0.100875854,-0.982070923,sitting
23:51.7,1843,232726.1727,0.135864258,0.09954834,-0.98260498,sitting
23:51.7,1844,232726.1828,0.133987427,0.098709106,-0.982666016,sitting
23:51.7,1845,232726.1928,0.13432312,0.09916687,-0.982589722,sitting
23:51.7,1846,232726.2028,0.134307861,0.099731445,-0.981994629,sitting
23:51.8,1847,232726.2128,0.134765625,0.097839355,-0.980697632,sitting
23:51.8,1848,232726.2229,0.134353638,0.096664429,-0.980789185,sitting
23:51.8,1849,232726.2329,0.132797241,0.096908569,-0.981292725,sitting
23:51.8,1850,232726.2429,0.134841919,0.096923828,-0.982574463,sitting
23:51.8,1851,232726.253,0.135513306,0.095748901,-0.981872559,sitting
23:51.8,1852,232726.263,0.133865356,0.095458984,-0.981933594,sitting
23:51.8,1853,232726.273,0.135116577,0.096115112,-0.981872559,sitting
23:51.8,1854,232726.283,0.137023926,0.096481323,-0.98046875,sitting
23:51.8,1855,232726.2931,0.136474609,0.095153809,-0.980911255,sitting
23:51.8,1856,232726.3031,0.1353302,0.094909668,-0.980285645,sitting
23:51.9,1857,232726.3131,0.133712769,0.095703125,-0.979751587,sitting
23:51.9,1858,232726.3232,0.133682251,0.096542358,-0.981262207,sitting
23:51.9,1859,232726.3332,0.133148193,0.094924927,-0.98135376,sitting
23:51.9,1860,232726.3432,0.132354736,0.096282959,-0.979980469,sitting
23:51.9,1861,232726.3532,0.134994507,0.097381592,-0.980377197,sitting
23:51.9,1862,232726.3633,0.136932373,0.095504761,-0.980560303,sitting
23:51.9,1863,232726.3733,0.137405396,0.095062256,-0.979675293,sitting
23:51.9,1864,232726.3833,0.137145996,0.095504761,-0.97984314,sitting
23:51.9,1865,232726.3933,0.136505127,0.096984863,-0.98059082,sitting
23:51.9,1866,232726.4034,0.137207031,0.097549438,-0.980895996,sitting
23:52.0,1867,232726.4134,0.138580322,0.096328735,-0.980957031,sitting
23:52.0,1868,232726.4234,0.139541626,0.094360352,-0.985244751,sitting
23:52.0,1869,232726.4335,0.140457153,0.095809937,-0.986419678,sitting
23:52.0,1870,232726.4435,0.142028809,0.096328735,-0.984298706,sitting
23:52.0,1871,232726.4535,0.139450073,0.097488403,-0.981643677,sitting
23:52.0,1872,232726.4635,0.135742188,0.100158691,-0.981170654,sitting
23:52.0,1873,232726.4736,0.135543823,0.099060059,-0.97883606,sitting
23:52.0,1874,232726.4836,0.137527466,0.097763062,-0.977294922,sitting
23:52.0,1875,232726.4936,0.139892578,0.095809937,-0.978317261,sitting
23:52.0,1876,232726.5037,0.141494751,0.094299316,-0.979324341,sitting
23:52.1,1877,232726.5137,0.14100647,0.094345093,-0.980453491,sitting
23:52.1,1878,232726.5237,0.14125061,0.095733643,-0.981689453,sitting
23:52.1,1879,232726.5337,0.139953613,0.094238281,-0.981506348,sitting
23:52.1,1880,232726.5438,0.137863159,0.094482422,-0.981445313,sitting
23:52.1,1881,232726.5538,0.136734009,0.095626831,-0.981781006,sitting
23:52.1,1882,232726.5638,0.136749268,0.096725464,-0.981414795,sitting
23:52.1,1883,232726.5739,0.135726929,0.096984863,-0.980422974,sitting
23:52.1,1884,232726.5839,0.134292603,0.096939087,-0.979766846,sitting
23:52.1,1885,232726.5939,0.13420105,0.097808838,-0.980316162,sitting
23:52.1,1886,232726.6039,0.134246826,0.098602295,-0.980865479,sitting
23:52.2,1887,232726.614,0.135131836,0.097229004,-0.982223511,sitting
23:52.2,1888,232726.624,0.133514404,0.096817017,-0.982177734,sitting
23:52.2,1889,232726.634,0.133621216,0.098526001,-0.983474731,sitting
23:52.2,1890,232726.644,0.133605957,0.098968506,-0.981430054,sitting
23:52.2,1891,232726.6541,0.132446289,0.098770142,-0.980072021,sitting
23:52.2,1892,232726.6641,0.131378174,0.097351074,-0.980804443,sitting
23:52.2,1893,232726.6741,0.132446289,0.096206665,-0.981826782,sitting
23:52.2,1894,232726.6842,0.133911133,0.09564209,-0.981552124,sitting
23:52.2,1895,232726.6942,0.134414673,0.09425354,-0.980987549,sitting
23:52.2,1896,232726.7042,0.133224487,0.09526062,-0.982299805,sitting
23:52.3,1897,232726.7142,0.133666992,0.095504761,-0.982772827,sitting
23:52.3,1898,232726.7243,0.133422852,0.094604492,-0.982437134,sitting
23:52.3,1899,232726.7343,0.132553101,0.093261719,-0.981826782,sitting
23:52.3,1900,232726.7443,0.132385254,0.093612671,-0.980941772,sitting
23:52.3,1901,232726.7544,0.131896973,0.096130371,-0.980453491,sitting
23:52.3,1902,232726.7644,0.132522583,0.095779419,-0.979385376,sitting
23:52.3,1903,232726.7744,0.133499146,0.094299316,-0.979705811,sitting
23:52.3,1904,232726.7844,0.133285522,0.094223022,-0.979690552,sitting
23:52.3,1905,232726.7945,0.133636475,0.095962524,-0.98135376,sitting
23:52.3,1906,232726.8045,0.136306763,0.09552002,-0.981735229,sitting
23:52.4,1907,232726.8145,0.138183594,0.093261719,-0.982162476,sitting
23:52.4,1908,232726.8245,0.137741089,0.092529297,-0.983795166,sitting
23:52.4,1909,232726.8346,0.136566162,0.094421387,-0.983108521,sitting
23:52.4,1910,232726.8446,0.136856079,0.095108032,-0.981811523,sitting
23:52.4,1911,232726.8546,0.13571167,0.09526062,-0.980545044,sitting
23:52.4,1912,232726.8647,0.133285522,0.09588623,-0.980987549,sitting
23:52.4,1913,232726.8747,0.132019043,0.096786499,-0.980728149,sitting
23:52.4,1914,232726.8847,0.133041382,0.096237183,-0.981399536,sitting
23:52.4,1915,232726.8947,0.133071899,0.095367432,-0.981063843,sitting
23:52.4,1916,232726.9048,0.132614136,0.095108032,-0.981292725,sitting
23:52.5,1917,232726.9148,0.132156372,0.095581055,-0.982849121,sitting
23:52.5,1918,232726.9248,0.132980347,0.094436646,-0.98223877,sitting
23:52.5,1919,232726.9349,0.134979248,0.093048096,-0.981430054,sitting
23:52.5,1920,232726.9449,0.134490967,0.093444824,-0.981674194,sitting
23:52.5,1921,232726.9549,0.135650635,0.094299316,-0.982772827,sitting
23:52.5,1922,232726.9649,0.136642456,0.094085693,-0.982315063,sitting
23:52.5,1923,232726.975,0.135528564,0.091506958,-0.983200073,sitting
23:52.5,1924,232726.985,0.134887695,0.091781616,-0.982940674,sitting
23:52.5,1925,232726.995,0.133712769,0.094589233,-0.981903076,sitting
23:52.5,1926,232727.005,0.134078979,0.093963623,-0.982086182,sitting
23:52.6,1927,232727.0151,0.135528564,0.09236145,-0.980224609,sitting
23:52.6,1928,232727.0251,0.134887695,0.093399048,-0.980422974,sitting
23:52.6,1929,232727.0351,0.135726929,0.09375,-0.981628418,sitting
23:52.6,1930,232727.0452,0.137435913,0.093688965,-0.981948853,sitting
23:52.6,1931,232727.0552,0.137832642,0.092544556,-0.979598999,sitting
23:52.6,1932,232727.0652,0.136810303,0.09413147,-0.980239868,sitting
23:52.6,1933,232727.0752,0.135177612,0.095809937,-0.980529785,sitting
23:52.6,1934,232727.0853,0.136291504,0.096084595,-0.980758667,sitting
23:52.6,1935,232727.0953,0.13621521,0.094360352,-0.981109619,sitting
23:52.6,1936,232727.1053,0.136367798,0.094665527,-0.981185913,sitting
23:52.7,1937,232727.1154,0.134994507,0.097763062,-0.98210144,sitting
23:52.7,1938,232727.1254,0.135848999,0.098419189,-0.981109619,sitting
23:52.7,1939,232727.1354,0.137313843,0.094787598,-0.982116699,sitting
23:52.7,1940,232727.1454,0.13583374,0.09375,-0.983337402,sitting
23:52.7,1941,232727.1555,0.13609314,0.096679688,-0.984344482,sitting
23:52.7,1942,232727.1655,0.138977051,0.095779419,-0.983642578,sitting
23:52.7,1943,232727.1755,0.138885498,0.094024658,-0.981460571,sitting
23:52.7,1944,232727.1856,0.137420654,0.094787598,-0.982910156,sitting
23:52.7,1945,232727.1956,0.134765625,0.097961426,-0.982955933,sitting
23:52.7,1946,232727.2056,0.134078979,0.098358154,-0.98147583,sitting
23:52.8,1947,232727.2156,0.134384155,0.095474243,-0.97869873,sitting
23:52.8,1948,232727.2257,0.135009766,0.093704224,-0.979095459,sitting
23:52.8,1949,232727.2357,0.136901855,0.094207764,-0.980392456,sitting
23:52.8,1950,232727.2457,0.138458252,0.092590332,-0.979675293,sitting
23:52.8,1951,232727.2557,0.138427734,0.08984375,-0.980529785,sitting
23:52.8,1952,232727.2658,0.137680054,0.090652466,-0.981079102,sitting
23:52.8,1953,232727.2758,0.138778687,0.091995239,-0.983215332,sitting
23:52.8,1954,232727.2858,0.139175415,0.091629028,-0.982818604,sitting
23:52.8,1955,232727.2959,0.140060425,0.091583252,-0.980407715,sitting
23:52.8,1956,232727.3059,0.138244629,0.093429565,-0.979248047,sitting
23:52.9,1957,232727.3159,0.138961792,0.095901489,-0.977752686,sitting
