loggingTime(txt),loggingSample(N),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),groundTruthLabel
18:25.7,1962,232400.1925,0.208602905,0.191085815,-0.949798584,sitting
18:25.7,1963,232400.2025,0.206863403,0.189193726,-0.95262146,sitting
18:25.8,1964,232400.2126,0.208251953,0.188705444,-0.9556427,sitting
18:25.8,1965,232400.2226,0.211120605,0.187515259,-0.95602417,sitting
18:25.8,1966,232400.2326,0.210662842,0.1875,-0.956176758,sitting
18:25.8,1967,232400.2427,0.208633423,0.187454224,-0.95703125,sitting
18:25.8,1968,232400.2527,0.208633423,0.185272217,-0.955993652,sitting
18:25.8,1969,232400.2627,0.208236694,0.184402466,-0.956497192,sitting
18:25.8,1970,232400.2727,0.208084106,0.18447876,-0.956253052,sitting
18:25.8,1971,232400.2828,0.208023071,0.185836792,-0.955459595,sitting
18:25.8,1972,232400.2928,0.206436157,0.185195923,-0.954696655,sitting
18:25.8,1973,232400.3028,0.207214355,0.18522644,-0.954788208,sitting
18:25.9,1974,232400.3128,0.206970215,0.184967041,-0.954055786,sitting
18:25.9,1975,232400.3229,0.207458496,0.186462402,-0.954833984,sitting
18:25.9,1976,232400.3329,0.209274292,0.186798096,-0.955535889,sitting
18:25.9,1977,232400.3429,0.211273193,0.186553955,-0.956390381,sitting
18:25.9,1978,232400.353,0.210128784,0.186645508,-0.956329346,sitting
18:25.9,1979,232400.363,0.209899902,0.188018799,-0.95513916,sitting
18:25.9,1980,232400.373,0.210494995,0.188156128,-0.954971313,sitting
18:25.9,1981,232400.383,0.211715698,0.188278198,-0.954467773,sitting
18:25.9,1982,232400.3931,0.21131897,0.188949585,-0.953918457,sitting
18:25.9,1983,232400.4031,0.210906982,0.190628052,-0.953369141,sitting
18:26.0,1984,232400.4131,0.211502075,0.192230225,-0.953842163,sitting
18:26.0,1985,232400.4231,0.21131897,0.190536499,-0.952896118,sitting
18:26.0,1986,232400.4332,0.211730957,0.190704346,-0.955215454,sitting
18:26.0,1987,232400.4432,0.211929321,0.191574097,-0.955673218,sitting
18:26.0,1988,232400.4532,0.212966919,0.191802979,-0.954650879,sitting
18:26.0,1989,232400.4633,0.214309692,0.191223145,-0.954620361,sitting
18:26.0,1990,232400.4733,0.216278076,0.191345215,-0.953979492,sitting
18:26.0,1991,232400.4833,0.217071533,0.192382813,-0.953598022,sitting
18:26.0,1992,232400.4933,0.218109131,0.19203186,-0.954437256,sitting
18:26.0,1993,232400.5034,0.220077515,0.191589355,-0.954223633,sitting
18:26.1,1994,232400.5134,0.220748901,0.19128418,-0.954025269,sitting
18:26.1,1995,232400.5234,0.221862793,0.191589355,-0.954116821,sitting
18:26.1,1996,232400.5334,0.221618652,0.191131592,-0.953643799,sitting
18:26.1,1997,232400.5435,0.22164917,0.190170288,-0.953048706,sitting
18:26.1,1998,232400.5535,0.219055176,0.191177368,-0.953140259,sitting
18:26.1,1999,232400.5635,0.217636108,0.191238403,-0.952377319,sitting
18:26.1,2000,232400.5736,0.217773438,0.190383911,-0.952575684,sitting
18:26.1,2001,232400.5836,0.215957642,0.188278198,-0.953643799,sitting
18:26.1,2002,232400.5936,0.214828491,0.188613892,-0.955245972,sitting
18:26.1,2003,232400.6036,0.214508057,0.188491821,-0.956542969,sitting
18:26.2,2004,232400.6137,0.215133667,0.187728882,-0.956054688,sitting
18:26.2,2005,232400.6237,0.215209961,0.18598938,-0.956512451,sitting
18:26.2,2006,232400.6337,0.212860107,0.18711853,-0.955535889,sitting
18:26.2,2007,232400.6437,0.212417603,0.188140869,-0.954345703,sitting
18:26.2,2008,232400.6538,0.214004517,0.188018799,-0.955276489,sitting
18:26.2,2009,232400.6638,0.213104248,0.187896729,-0.954696655,sitting
18:26.2,2010,232400.6738,0.211090088,0.188964844,-0.954544067,sitting
18:26.2,2011,232400.6839,0.21055603,0.190246582,-0.955184937,sitting
18:26.2,2012,232400.6939,0.209487915,0.190429688,-0.954391479,sitting
18:26.2,2013,232400.7039,0.209243774,0.191223145,-0.954833984,sitting
18:26.3,2014,232400.7139,0.208724976,0.190856934,-0.953323364,sitting
18:26.3,2015,232400.724,0.207275391,0.192245483,-0.953933716,sitting
18:26.3,2016,232400.734,0.207260132,0.191055298,-0.95362854,sitting
18:26.3,2017,232400.744,0.20741272,0.191162109,-0.954681396,sitting
18:26.3,2018,232400.754,0.206802368,0.191299438,-0.956878662,sitting
18:26.3,2019,232400.7641,0.205917358,0.19128418,-0.957061768,sitting
18:26.3,2020,232400.7741,0.206939697,0.191833496,-0.954711914,sitting
18:26.3,2021,232400.7841,0.207046509,0.191696167,-0.954864502,sitting
18:26.3,2022,232400.7942,0.206298828,0.191345215,-0.954147339,sitting
18:26.3,2023,232400.8042,0.205688477,0.192474365,-0.954528809,sitting
18:26.4,2024,232400.8142,0.205322266,0.191711426,-0.954345703,sitting
18:26.4,2025,232400.8242,0.206665039,0.189788818,-0.95413208,sitting
18:26.4,2026,232400.8343,0.20652771,0.189712524,-0.95413208,sitting
18:26.4,2027,232400.8443,0.208251953,0.189620972,-0.956130981,sitting
18:26.4,2028,232400.8543,0.210357666,0.18850708,-0.958465576,sitting
18:26.4,2029,232400.8644,0.21244812,0.189102173,-0.958114624,sitting
18:26.4,2030,232400.8744,0.212371826,0.190826416,-0.957107544,sitting
18:26.4,2031,232400.8844,0.210250854,0.192367554,-0.956100464,sitting
18:26.4,2032,232400.8944,0.210205078,0.192733765,-0.953262329,sitting
18:26.4,2033,232400.9045,0.211410522,0.189727783,-0.95135498,sitting
18:26.5,2034,232400.9145,0.211410522,0.1900177,-0.949935913,sitting
18:26.5,2035,232400.9245,0.214477539,0.190048218,-0.952438354,sitting
18:26.5,2036,232400.9345,0.216842651,0.18737793,-0.95401001,sitting
18:26.5,2037,232400.9446,0.217254639,0.186767578,-0.955566406,sitting
18:26.5,2038,232400.9546,0.21585083,0.18661499,-0.955947876,sitting
18:26.5,2039,232400.9646,0.216888428,0.186294556,-0.956207275,sitting
18:26.5,2040,232400.9747,0.215957642,0.185791016,-0.955581665,sitting
18:26.5,2041,232400.9847,0.214187622,0.186218262,-0.952896118,sitting
18:26.5,2042,232400.9947,0.212341309,0.187942505,-0.951919556,sitting
18:26.5,2043,232401.0047,0.210769653,0.188796997,-0.951980591,sitting
18:26.6,2044,232401.0148,0.210998535,0.189483643,-0.950927734,sitting
18:26.6,2045,232401.0248,0.209259033,0.189407349,-0.953170776,sitting
18:26.6,2046,232401.0348,0.210220337,0.191955566,-0.955245972,sitting
18:26.6,2047,232401.0448,0.211761475,0.193145752,-0.95664978,sitting
18:26.6,2048,232401.0549,0.212661743,0.193405151,-0.958129883,sitting
18:26.6,2049,232401.0649,0.212265015,0.19329834,-0.957611084,sitting
18:26.6,2050,232401.0749,0.211502075,0.195480347,-0.956741333,sitting
18:26.6,2051,232401.085,0.21144104,0.194992065,-0.955368042,sitting
18:26.6,2052,232401.095,0.211517334,0.194091797,-0.953216553,sitting
18:26.6,2053,232401.105,0.211608887,0.191497803,-0.952194214,sitting
18:26.7,2054,232401.115,0.211212158,0.191131592,-0.954498291,sitting
18:26.7,2055,232401.1251,0.212020874,0.191253662,-0.955245972,sitting
18:26.7,2056,232401.1351,0.212158203,0.190307617,-0.95475769,sitting
18:26.7,2057,232401.1451,0.210922241,0.190078735,-0.95539856,sitting
18:26.7,2058,232401.1551,0.211166382,0.190750122,-0.954666138,sitting
18:26.7,2059,232401.1652,0.210861206,0.190292358,-0.953720093,sitting
18:26.7,2060,232401.1752,0.211212158,0.189941406,-0.952926636,sitting
18:26.7,2061,232401.1852,0.212356567,0.189651489,-0.953262329,sitting
18:26.7,2062,232401.1953,0.210906982,0.189987183,-0.953704834,sitting
18:26.7,2063,232401.2053,0.212600708,0.190917969,-0.953689575,sitting
18:26.8,2064,232401.2153,0.214508057,0.18939209,-0.953704834,sitting
18:26.8,2065,232401.2253,0.214416504,0.188766479,-0.955276489,sitting
18:26.8,2066,232401.2354,0.214630127,0.187698364,-0.955337524,sitting
18:26.8,2067,232401.2454,0.215606689,0.187713623,-0.956390381,sitting
18:26.8,2068,232401.2554,0.214248657,0.187774658,-0.954437256,sitting
18:26.8,2069,232401.2654,0.213378906,0.188400269,-0.954666138,sitting
18:26.8,2070,232401.2755,0.212661743,0.189605713,-0.954452515,sitting
18:26.8,2071,232401.2855,0.212463379,0.189147949,-0.953369141,sitting
18:26.8,2072,232401.2955,0.211654663,0.189056396,-0.952819824,sitting
18:26.8,2073,232401.3056,0.211715698,0.189529419,-0.954269409,sitting
18:26.9,2074,232401.3156,0.210540771,0.190658569,-0.954864502,sitting
18:26.9,2075,232401.3256,0.210647583,0.191253662,-0.955551147,sitting
18:26.9,2076,232401.3356,0.211013794,0.190048218,-0.954620361,sitting
18:26.9,2077,232401.3457,0.210418701,0.190109253,-0.9556427,sitting
18:26.9,2078,232401.3557,0.210372925,0.189147949,-0.955001831,sitting
18:26.9,2079,232401.3657,0.209732056,0.188827515,-0.95513916,sitting
18:26.9,2080,232401.3757,0.209686279,0.188354492,-0.955291748,sitting
18:26.9,2081,232401.3858,0.210220337,0.188354492,-0.953903198,sitting
18:26.9,2082,232401.3958,0.209396362,0.189605713,-0.954101563,sitting
18:26.9,2083,232401.4058,0.209091187,0.189849854,-0.954696655,sitting
18:27.0,2084,232401.4159,0.209121704,0.189865112,-0.954528809,sitting
18:27.0,2085,232401.4259,0.208404541,0.189559937,-0.95489502,sitting
18:27.0,2086,232401.4359,0.209243774,0.190139771,-0.956237793,sitting
18:27.0,2087,232401.4459,0.210876465,0.18939209,-0.957168579,sitting
18:27.0,2088,232401.456,0.210769653,0.190261841,-0.956863403,sitting
18:27.0,2089,232401.466,0.211242676,0.190353394,-0.956100464,sitting
18:27.0,2090,232401.476,0.210845947,0.190658569,-0.955978394,sitting
18:27.0,2091,232401.4861,0.210113525,0.190597534,-0.953704834,sitting
18:27.0,2092,232401.4961,0.211166382,0.189971924,-0.952880859,sitting
18:27.0,2093,232401.5061,0.211135864,0.189224243,-0.953979492,sitting
18:27.1,2094,232401.5161,0.210723877,0.188491821,-0.954910278,sitting
18:27.1,2095,232401.5262,0.210754395,0.189865112,-0.95463562,sitting
18:27.1,2096,232401.5362,0.209991455,0.189300537,-0.95413208,sitting
18:27.1,2097,232401.5462,0.210174561,0.18989563,-0.954315186,sitting
18:27.1,2098,232401.5562,0.210021973,0.188598633,-0.955657959,sitting
18:27.1,2099,232401.5663,0.210983276,0.187240601,-0.95664978,sitting
18:27.1,2100,232401.5763,0.21321106,0.187469482,-0.958007813,sitting
18:27.1,2101,232401.5863,0.214584351,0.189346313,-0.958297729,sitting
18:27.1,2102,232401.5964,0.214401245,0.1902771,-0.957992554,sitting
18:27.1,2103,232401.6064,0.2137146,0.190887451,-0.956298828,sitting
18:27.2,2104,232401.6164,0.211547852,0.192123413,-0.953292847,sitting
18:27.2,2105,232401.6264,0.211242676,0.190383911,-0.953094482,sitting
18:27.2,2106,232401.6365,0.211853027,0.190505981,-0.951248169,sitting
18:27.2,2107,232401.6465,0.2137146,0.190139771,-0.949691772,sitting
18:27.2,2108,232401.6565,0.21522522,0.187286377,-0.952667236,sitting
18:27.2,2109,232401.6665,0.215133667,0.187866211,-0.953933716,sitting
18:27.2,2110,232401.6766,0.21661377,0.188644409,-0.955917358,sitting
18:27.2,2111,232401.6866,0.216217041,0.187179565,-0.956039429,sitting
18:27.2,2112,232401.6966,0.215530396,0.187255859,-0.955551147,sitting
18:27.2,2113,232401.7067,0.214279175,0.188735962,-0.955169678,sitting
18:27.3,2114,232401.7167,0.211608887,0.189941406,-0.954406738,sitting
18:27.3,2115,232401.7267,0.210525513,0.19052124,-0.952957153,sitting
18:27.3,2116,232401.7367,0.21043396,0.189651489,-0.952758789,sitting
18:27.3,2117,232401.7468,0.209701538,0.189880371,-0.953125,sitting
18:27.3,2118,232401.7568,0.209655762,0.191482544,-0.953445435,sitting
18:27.3,2119,232401.7668,0.210754395,0.19229126,-0.956054688,sitting
18:27.3,2120,232401.7768,0.210968018,0.190734863,-0.955978394,sitting
18:27.3,2121,232401.7869,0.210128784,0.192016602,-0.956558228,sitting
18:27.3,2122,232401.7969,0.210739136,0.192718506,-0.955307007,sitting
18:27.3,2123,232401.8069,0.210083008,0.192810059,-0.953704834,sitting
18:27.4,2124,232401.817,0.209609985,0.191009521,-0.95451355,sitting
18:27.4,2125,232401.827,0.210678101,0.188858032,-0.953674316,sitting
18:27.4,2126,232401.837,0.21031189,0.188598633,-0.954376221,sitting
18:27.4,2127,232401.847,0.211349487,0.188064575,-0.954147339,sitting
18:27.4,2128,232401.8571,0.210205078,0.189025879,-0.956008911,sitting
18:27.4,2129,232401.8671,0.209503174,0.189041138,-0.956008911,sitting
18:27.4,2130,232401.8771,0.209197998,0.188903809,-0.955551147,sitting
18:27.4,2131,232401.8871,0.208206177,0.18927002,-0.953826904,sitting
18:27.4,2132,232401.8971,0.207824707,0.189727783,-0.953491211,sitting
18:27.4,2133,232401.9072,0.20866394,0.189971924,-0.951950073,sitting
18:27.5,2134,232401.9172,0.209503174,0.189697266,-0.953262329,sitting
18:27.5,2135,232401.9272,0.210678101,0.188171387,-0.954956055,sitting
18:27.5,2136,232401.9372,0.212905884,0.188278198,-0.955718994,sitting
18:27.5,2137,232401.9472,0.213882446,0.188812256,-0.956542969,sitting
18:27.5,2138,232401.9572,0.21484375,0.188903809,-0.955780029,sitting
18:27.5,2139,232401.9672,0.21484375,0.188156128,-0.955429077,sitting
18:27.5,2140,232401.9772,0.214935303,0.18850708,-0.955200195,sitting
18:27.5,2141,232401.9872,0.215087891,0.188858032,-0.955245972,sitting
18:27.5,2142,232401.9972,0.214309692,0.189727783,-0.954620361,sitting
18:27.5,2143,232402.0073,0.214279175,0.189208984,-0.954391479,sitting
18:27.6,2144,232402.0173,0.213516235,0.189300537,-0.953659058,sitting
18:27.6,2145,232402.0273,0.212905884,0.188949585,-0.953857422,sitting
18:27.6,2146,232402.0373,0.213439941,0.189804077,-0.954193115,sitting
18:27.6,2147,232402.0473,0.214324951,0.189651489,-0.954315186,sitting
18:27.6,2148,232402.0573,0.213790894,0.189804077,-0.953598022,sitting
18:27.6,2149,232402.0673,0.21383667,0.189590454,-0.954544067,sitting
18:27.6,2150,232402.0773,0.2137146,0.189590454,-0.955551147,sitting
18:27.6,2151,232402.0873,0.214279175,0.188171387,-0.955123901,sitting
18:27.6,2152,232402.0974,0.214157104,0.187316895,-0.955459595,sitting
18:27.6,2153,232402.1074,0.213256836,0.189483643,-0.955596924,sitting
18:27.7,2154,232402.1174,0.212905884,0.191619873,-0.95526123,sitting
18:27.7,2155,232402.1274,0.212356567,0.190963745,-0.954116821,sitting
18:27.7,2156,232402.1374,0.21182251,0.190582275,-0.952102661,sitting
18:27.7,2157,232402.1474,0.211334229,0.191101074,-0.953796387,sitting
18:27.7,2158,232402.1574,0.211395264,0.191040039,-0.953948975,sitting
18:27.7,2159,232402.1674,0.211486816,0.189727783,-0.954742432,sitting
18:27.7,2160,232402.1774,0.2109375,0.189193726,-0.956268311,sitting
18:27.7,2161,232402.1875,0.209838867,0.189620972,-0.956161499,sitting
18:27.7,2162,232402.1975,0.21043396,0.189529419,-0.955718994,sitting
18:27.7,2163,232402.2075,0.210220337,0.189559937,-0.955795288,sitting
18:27.8,2164,232402.2175,0.210037231,0.188949585,-0.954910278,sitting
18:27.8,2165,232402.2275,0.209732056,0.189437866,-0.954116821,sitting
18:27.8,2166,232402.2375,0.210372925,0.189987183,-0.954498291,sitting
18:27.8,2167,232402.2475,0.211364746,0.18927002,-0.954742432,sitting
18:27.8,2168,232402.2575,0.211288452,0.189285278,-0.953552246,sitting
18:27.8,2169,232402.2675,0.210342407,0.189559937,-0.954818726,sitting
18:27.8,2170,232402.2776,0.212371826,0.188568115,-0.953842163,sitting
18:27.8,2171,232402.2876,0.211425781,0.188308716,-0.954971313,sitting
18:27.8,2172,232402.2976,0.2109375,0.189071655,-0.95489502,sitting
18:27.8,2173,232402.3076,0.209640503,0.189331055,-0.954345703,sitting
18:27.9,2174,232402.3176,0.210540771,0.188766479,-0.955490112,sitting
18:27.9,2175,232402.3276,0.210922241,0.187988281,-0.955444336,sitting
18:27.9,2176,232402.3376,0.210769653,0.187896729,-0.954849243,sitting
18:27.9,2177,232402.3476,0.210906982,0.188247681,-0.955352783,sitting
18:27.9,2178,232402.3576,0.211853027,0.189117432,-0.954986572,sitting
18:27.9,2179,232402.3677,0.212005615,0.18977356,-0.953887939,sitting
18:27.9,2180,232402.3777,0.211532593,0.189331055,-0.954376221,sitting
18:27.9,2181,232402.3877,0.211410522,0.189819336,-0.952667236,sitting
18:27.9,2182,232402.3977,0.211791992,0.18989563,-0.95552063,sitting
18:27.9,2183,232402.4077,0.211929321,0.188568115,-0.955154419,sitting
18:28.0,2184,232402.4177,0.211273193,0.189224243,-0.954864502,sitting
18:28.0,2185,232402.4277,0.212493896,0.189987183,-0.955490112,sitting
18:28.0,2186,232402.4377,0.21270752,0.189743042,-0.955062866,sitting
18:28.0,2187,232402.4477,0.211654663,0.189422607,-0.954025269,sitting
18:28.0,2188,232402.4578,0.211364746,0.188247681,-0.954452515,sitting
18:28.0,2189,232402.4678,0.211166382,0.1900177,-0.953384399,sitting
18:28.0,2190,232402.4778,0.212020874,0.189971924,-0.953536987,sitting
18:28.0,2191,232402.4878,0.212631226,0.188537598,-0.954742432,sitting
18:28.0,2192,232402.4978,0.212463379,0.188873291,-0.954605103,sitting
18:28.0,2193,232402.5078,0.212463379,0.190139771,-0.955383301,sitting
18:28.1,2194,232402.5178,0.212371826,0.190841675,-0.955718994,sitting
18:28.1,2195,232402.5278,0.213424683,0.191162109,-0.954086304,sitting
18:28.1,2196,232402.5378,0.212020874,0.190582275,-0.95413208,sitting
18:28.1,2197,232402.5479,0.211288452,0.190490723,-0.953704834,sitting
18:28.1,2198,232402.5579,0.211090088,0.190444946,-0.954162598,sitting
18:28.1,2199,232402.5679,0.211349487,0.189483643,-0.954147339,sitting
18:28.1,2200,232402.5779,0.210647583,0.188720703,-0.95475769,sitting
18:28.1,2201,232402.5879,0.21005249,0.189422607,-0.95526123,sitting
18:28.1,2202,232402.5979,0.210449219,0.188781738,-0.955123901,sitting
18:28.1,2203,232402.6079,0.210266113,0.187957764,-0.954544067,sitting
18:28.2,2204,232402.6179,0.210403442,0.187835693,-0.952407837,sitting
18:28.2,2205,232402.6279,0.209976196,0.188873291,-0.952865601,sitting
18:28.2,2206,232402.638,0.210830688,0.188491821,-0.953353882,sitting
18:28.2,2207,232402.648,0.212905884,0.187423706,-0.953445435,sitting
18:28.2,2208,232402.658,0.211654663,0.187301636,-0.955001831,sitting
18:28.2,2209,232402.668,0.209991455,0.190307617,-0.953414917,sitting
18:28.2,2210,232402.678,0.209716797,0.190887451,-0.952606201,sitting
18:28.2,2211,232402.688,0.21055603,0.188934326,-0.953140259,sitting
18:28.2,2212,232402.698,0.211013794,0.188323975,-0.954193115,sitting
18:28.2,2213,232402.708,0.211288452,0.188842773,-0.956466675,sitting
18:28.3,2214,232402.718,0.213256836,0.19052124,-0.958847046,sitting
18:28.3,2215,232402.7281,0.215148926,0.190429688,-0.958969116,sitting
18:28.3,2216,232402.7381,0.213424683,0.191131592,-0.956436157,sitting
18:28.3,2217,232402.7481,0.209213257,0.194854736,-0.954208374,sitting
18:28.3,2218,232402.7581,0.209640503,0.19367981,-0.950454712,sitting
18:28.3,2219,232402.7681,0.209869385,0.191040039,-0.949081421,sitting
18:28.3,2220,232402.7781,0.213226318,0.190307617,-0.95022583,sitting
18:28.3,2221,232402.7881,0.213989258,0.189697266,-0.952377319,sitting
18:28.3,2222,232402.7981,0.216278076,0.186721802,-0.954544067,sitting
18:28.3,2223,232402.8081,0.216934204,0.186035156,-0.954345703,sitting
18:28.4,2224,232402.8181,0.216171265,0.186523438,-0.955047607,sitting
18:28.4,2225,232402.8282,0.215408325,0.186447144,-0.955337524,sitting
18:28.4,2226,232402.8382,0.2134552,0.186264038,-0.954360962,sitting
18:28.4,2227,232402.8482,0.213027954,0.187606812,-0.953018188,sitting
18:28.4,2228,232402.8582,0.210601807,0.187515259,-0.952407837,sitting
18:28.4,2229,232402.8682,0.209289551,0.188949585,-0.952697754,sitting
18:28.4,2230,232402.8782,0.209732056,0.189651489,-0.953369141,sitting
18:28.4,2231,232402.8882,0.208938599,0.190048218,-0.953964233,sitting
18:28.4,2232,232402.8982,0.209457397,0.191970825,-0.955764771,sitting
18:28.5,2233,232402.9082,0.211105347,0.192657471,-0.956344604,sitting
18:28.5,2234,232402.9182,0.212158203,0.192825317,-0.955429077,sitting
18:28.5,2235,232402.9283,0.211990356,0.19303894,-0.955032349,sitting
18:28.5,2236,232402.9383,0.211074829,0.193115234,-0.955047607,sitting
18:28.5,2237,232402.9483,0.210800171,0.192337036,-0.954498291,sitting
18:28.5,2238,232402.9583,0.212142944,0.190933228,-0.95451355,sitting
18:28.5,2239,232402.9683,0.213256836,0.187561035,-0.954498291,sitting
18:28.5,2240,232402.9783,0.212524414,0.187423706,-0.954238892,sitting
18:28.5,2241,232402.9883,0.211883545,0.189453125,-0.955368042,sitting
18:28.5,2242,232402.9983,0.212585449,0.190063477,-0.954711914,sitting
18:28.5,2243,232403.0083,0.212554932,0.189285278,-0.952514648,sitting
18:28.6,2244,232403.0183,0.211730957,0.189254761,-0.95274353,sitting
18:28.6,2245,232403.0284,0.210998535,0.189620972,-0.952713013,sitting
18:28.6,2246,232403.0384,0.211196899,0.18901062,-0.952713013,sitting
18:28.6,2247,232403.0484,0.211654663,0.186416626,-0.953186035,sitting
18:28.6,2248,232403.0584,0.211593628,0.187713623,-0.954345703,sitting
18:28.6,2249,232403.0684,0.211303711,0.188903809,-0.956237793,sitting
18:28.6,2250,232403.0784,0.213058472,0.188354492,-0.954864502,sitting
18:28.6,2251,232403.0884,0.213943481,0.187332153,-0.953918457,sitting
18:28.6,2252,232403.0984,0.213378906,0.187683105,-0.955108643,sitting
18:28.6,2253,232403.1084,0.213470459,0.188079834,-0.954650879,sitting
18:28.7,2254,232403.1185,0.213470459,0.188568115,-0.955032349,sitting
18:28.7,2255,232403.1285,0.213485718,0.188034058,-0.954696655,sitting
18:28.7,2256,232403.1385,0.212142944,0.18939209,-0.953933716,sitting
18:28.7,2257,232403.1485,0.21244812,0.190429688,-0.953887939,sitting
18:28.7,2258,232403.1585,0.212677002,0.190597534,-0.952545166,sitting
18:28.7,2259,232403.1685,0.212677002,0.190979004,-0.953216553,sitting
18:28.7,2260,232403.1785,0.210952759,0.191589355,-0.952682495,sitting
18:28.7,2261,232403.1885,0.210723877,0.192367554,-0.95375061,sitting
18:28.7,2262,232403.1985,0.212356567,0.190124512,-0.954116821,sitting
18:28.7,2263,232403.2085,0.211120605,0.189041138,-0.955368042,sitting
18:28.8,2264,232403.2186,0.211227417,0.190322876,-0.955245972,sitting
18:28.8,2265,232403.2286,0.212142944,0.19102478,-0.95451355,sitting
18:28.8,2266,232403.2386,0.211929321,0.190124512,-0.952880859,sitting
18:28.8,2267,232403.2486,0.211257935,0.189544678,-0.952758789,sitting
18:28.8,2268,232403.2586,0.210418701,0.190109253,-0.953155518,sitting
18:28.8,2269,232403.2686,0.210540771,0.190322876,-0.954223633,sitting
18:28.8,2270,232403.2786,0.211776733,0.189453125,-0.954864502,sitting
18:28.8,2271,232403.2886,0.21105957,0.189361572,-0.956283569,sitting
18:28.8,2272,232403.2986,0.210464478,0.190185547,-0.955078125,sitting
18:28.9,2273,232403.3086,0.210357666,0.189743042,-0.954421997,sitting
18:28.9,2274,232403.3187,0.211044312,0.189849854,-0.954833984,sitting
18:28.9,2275,232403.3287,0.210891724,0.189331055,-0.953872681,sitting
18:28.9,2276,232403.3387,0.209701538,0.18927002,-0.953552246,sitting
18:28.9,2277,232403.3487,0.210998535,0.188949585,-0.955612183,sitting
18:28.9,2278,232403.3587,0.21043396,0.187805176,-0.954376221,sitting
18:28.9,2279,232403.3687,0.211883545,0.187469482,-0.954452515,sitting
18:28.9,2280,232403.3787,0.209991455,0.189117432,-0.954223633,sitting
18:28.9,2281,232403.3887,0.210708618,0.189788818,-0.954055786,sitting
18:28.9,2282,232403.3987,0.211013794,0.189163208,-0.953277588,sitting
18:29.0,2283,232403.4087,0.210784912,0.189117432,-0.952636719,sitting
18:29.0,2284,232403.4188,0.210281372,0.18977356,-0.954086304,sitting
18:29.0,2285,232403.4288,0.210800171,0.190048218,-0.956100464,sitting
18:29.0,2286,232403.4388,0.211212158,0.188858032,-0.956115723,sitting
18:29.0,2287,232403.4488,0.211547852,0.189315796,-0.955047607,sitting
18:29.0,2288,232403.4588,0.210784912,0.189453125,-0.955551147,sitting
18:29.0,2289,232403.4688,0.211074829,0.190093994,-0.954925537,sitting
18:29.0,2290,232403.4788,0.211608887,0.189712524,-0.953720093,sitting
18:29.0,2291,232403.4888,0.211532593,0.188720703,-0.953414917,sitting
18:29.0,2292,232403.4988,0.211486816,0.189437866,-0.954620361,sitting
18:29.1,2293,232403.5088,0.211654663,0.189971924,-0.954406738,sitting
18:29.1,2294,232403.5188,0.212860107,0.189910889,-0.955322266,sitting
18:29.1,2295,232403.5289,0.211700439,0.189575195,-0.953765869,sitting
18:29.1,2296,232403.5389,0.210876465,0.190353394,-0.953552246,sitting
18:29.1,2297,232403.5489,0.211151123,0.190628052,-0.953948975,sitting
18:29.1,2298,232403.5589,0.211639404,0.188995361,-0.953994751,sitting
18:29.1,2299,232403.5689,0.210205078,0.18939209,-0.953292847,sitting
18:29.1,2300,232403.5789,0.210830688,0.189239502,-0.953994751,sitting
18:29.1,2301,232403.5889,0.211776733,0.188934326,-0.955215454,sitting
18:29.1,2302,232403.5989,0.211288452,0.188140869,-0.954299927,sitting
18:29.2,2303,232403.6089,0.211486816,0.188858032,-0.954315186,sitting
18:29.2,2304,232403.6189,0.209762573,0.190002441,-0.954208374,sitting
18:29.2,2305,232403.629,0.209793091,0.190322876,-0.953460693,sitting
18:29.2,2306,232403.639,0.210220337,0.189361572,-0.953872681,sitting
18:29.2,2307,232403.649,0.210342407,0.188369751,-0.954467773,sitting
18:29.2,2308,232403.659,0.211166382,0.188690186,-0.955444336,sitting
18:29.2,2309,232403.669,0.212188721,0.190444946,-0.958114624,sitting
18:29.2,2310,232403.679,0.213546753,0.190139771,-0.957214355,sitting
18:29.2,2311,232403.689,0.212554932,0.191360474,-0.955886841,sitting
18:29.2,2312,232403.699,0.210174561,0.192703247,-0.954864502,sitting
18:29.3,2313,232403.709,0.208984375,0.190948486,-0.951278687,sitting
18:29.3,2314,232403.719,0.210266113,0.190231323,-0.950790405,sitting
18:29.3,2315,232403.729,0.212860107,0.18838501,-0.951660156,sitting
18:29.3,2316,232403.7391,0.213684082,0.187515259,-0.952896118,sitting
18:29.3,2317,232403.7491,0.214538574,0.186279297,-0.954971313,sitting
18:29.3,2318,232403.7591,0.215560913,0.185974121,-0.955032349,sitting
18:29.3,2319,232403.7691,0.21472168,0.186706543,-0.955429077,sitting
18:29.3,2320,232403.7791,0.213546753,0.187316895,-0.95401001,sitting
18:29.3,2321,232403.7891,0.212875366,0.187698364,-0.952270508,sitting
18:29.3,2322,232403.7991,0.211776733,0.188140869,-0.952056885,sitting
18:29.4,2323,232403.8091,0.20930481,0.189239502,-0.952209473,sitting
18:29.4,2324,232403.8191,0.208328247,0.190475464,-0.951934814,sitting
18:29.4,2325,232403.8291,0.209640503,0.189849854,-0.95300293,sitting
18:29.4,2326,232403.8392,0.210067749,0.189529419,-0.95501709,sitting
18:29.4,2327,232403.8492,0.210418701,0.191055298,-0.956878662,sitting
18:29.4,2328,232403.8592,0.211807251,0.19203186,-0.957748413,sitting
