loggingTime(txt),loggingSample(N),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),groundTruthLabel
19:52.0,2660,232486.4788,0.498672485,0.024978638,-0.864730835,sitting
19:52.0,2661,232486.4889,0.500793457,0.02633667,-0.867858887,sitting
19:52.0,2662,232486.4989,0.498748779,0.032058716,-0.869110107,sitting
19:52.1,2663,232486.5089,0.497695923,0.0365448,-0.868743896,sitting
19:52.1,2664,232486.5189,0.495254517,0.045822144,-0.868377686,sitting
19:52.1,2665,232486.529,0.507461548,0.074798584,-0.879745483,sitting
19:52.1,2666,232486.539,0.506332397,0.002166748,-0.849868774,sitting
19:52.1,2667,232486.549,0.491699219,0.025985718,-0.865249634,sitting
19:52.1,2668,232486.5591,0.50352478,0.037689209,-0.866897583,sitting
19:52.1,2669,232486.5691,0.501434326,0.034805298,-0.866760254,sitting
19:52.1,2670,232486.5791,0.502288818,0.035690308,-0.872268677,sitting
19:52.1,2671,232486.5891,0.500808716,0.033309937,-0.871871948,sitting
19:52.1,2672,232486.5992,0.501220703,0.032058716,-0.867874146,sitting
19:52.2,2673,232486.6092,0.501373291,0.029678345,-0.86555481,sitting
19:52.2,2674,232486.6192,0.499511719,0.027664185,-0.86076355,sitting
19:52.2,2675,232486.6293,0.49697876,0.039627075,-0.864227295,sitting
19:52.2,2676,232486.6393,0.518249512,0.027267456,-0.854156494,sitting
19:52.2,2677,232486.6493,0.489318848,0.002166748,-0.854980469,sitting
19:52.2,2678,232486.6593,0.505096436,0.019775391,-0.860641479,sitting
19:52.2,2679,232486.6694,0.509170532,0.017501831,-0.860733032,sitting
19:52.2,2680,232486.6794,0.510879517,0.019927979,-0.86315918,sitting
19:52.2,2681,232486.6894,0.51348877,0.022674561,-0.863357544,sitting
19:52.2,2682,232486.6994,0.511489868,0.024810791,-0.862289429,sitting
19:52.3,2683,232486.7095,0.510940552,0.026809692,-0.861358643,sitting
19:52.3,2684,232486.7195,0.511886597,0.028503418,-0.860427856,sitting
19:52.3,2685,232486.7295,0.514572144,0.029190063,-0.859573364,sitting
19:52.3,2686,232486.7396,0.516174316,0.029174805,-0.859603882,sitting
19:52.3,2687,232486.7496,0.516311646,0.030532837,-0.858978271,sitting
19:52.3,2688,232486.7596,0.516937256,0.032058716,-0.858917236,sitting
19:52.3,2689,232486.7696,0.517074585,0.031600952,-0.857727051,sitting
19:52.3,2690,232486.7797,0.518112183,0.031967163,-0.85736084,sitting
19:52.3,2691,232486.7897,0.517425537,0.031997681,-0.855239868,sitting
19:52.3,2692,232486.7997,0.516586304,0.031707764,-0.853179932,sitting
19:52.4,2693,232486.8097,0.517822266,0.032226563,-0.852859497,sitting
19:52.4,2694,232486.8198,0.517700195,0.031204224,-0.854721069,sitting
19:52.4,2695,232486.8298,0.517944336,0.031555176,-0.856750488,sitting
19:52.4,2696,232486.8398,0.517227173,0.032699585,-0.860366821,sitting
19:52.4,2697,232486.8499,0.514633179,0.031860352,-0.862472534,sitting
19:52.4,2698,232486.8599,0.510910034,0.03302002,-0.862548828,sitting
19:52.4,2699,232486.8699,0.507217407,0.034561157,-0.860122681,sitting
19:52.4,2700,232486.8799,0.503387451,0.035964966,-0.859542847,sitting
19:52.4,2701,232486.89,0.499053955,0.036529541,-0.857589722,sitting
19:52.4,2702,232486.9,0.49647522,0.036911011,-0.856155396,sitting
19:52.5,2703,232486.91,0.494369507,0.037322998,-0.857284546,sitting
19:52.5,2704,232486.92,0.495727539,0.036178589,-0.860687256,sitting
19:52.5,2705,232486.9301,0.496337891,0.033966064,-0.863967896,sitting
19:52.5,2706,232486.9401,0.495803833,0.032745361,-0.866744995,sitting
19:52.5,2707,232486.9501,0.495529175,0.03187561,-0.86529541,sitting
19:52.5,2708,232486.9602,0.495849609,0.033569336,-0.863616943,sitting
19:52.5,2709,232486.9702,0.493301392,0.033676147,-0.861968994,sitting
19:52.5,2710,232486.9802,0.492874146,0.034500122,-0.860061646,sitting
19:52.5,2711,232486.9902,0.493469238,0.034484863,-0.857376099,sitting
19:52.5,2712,232487.0003,0.495559692,0.034729004,-0.859725952,sitting
19:52.6,2713,232487.0103,0.497940063,0.034057617,-0.861206055,sitting
19:52.6,2714,232487.0203,0.500595093,0.033355713,-0.863845825,sitting
19:52.6,2715,232487.0304,0.501480103,0.033493042,-0.864639282,sitting
19:52.6,2716,232487.0404,0.502868652,0.034942627,-0.86289978,sitting
19:52.6,2717,232487.0504,0.502792358,0.033813477,-0.86126709,sitting
19:52.6,2718,232487.0604,0.502090454,0.033233643,-0.85925293,sitting
19:52.6,2719,232487.0705,0.502655029,0.033447266,-0.856826782,sitting
19:52.6,2720,232487.0805,0.502822876,0.034118652,-0.856018066,sitting
19:52.6,2721,232487.0905,0.505126953,0.03326416,-0.857452393,sitting
19:52.6,2722,232487.1005,0.505493164,0.032470703,-0.860107422,sitting
19:52.7,2723,232487.1106,0.505950928,0.031845093,-0.860198975,sitting
19:52.7,2724,232487.1206,0.50630188,0.031402588,-0.859664917,sitting
19:52.7,2725,232487.1306,0.507781982,0.031143188,-0.858642578,sitting
19:52.7,2726,232487.1407,0.505950928,0.031066895,-0.85836792,sitting
19:52.7,2727,232487.1507,0.505630493,0.030410767,-0.857574463,sitting
19:52.7,2728,232487.1607,0.504989624,0.031143188,-0.85736084,sitting
19:52.7,2729,232487.1707,0.506546021,0.029968262,-0.859786987,sitting
19:52.7,2730,232487.1808,0.506210327,0.029647827,-0.860671997,sitting
19:52.7,2731,232487.1908,0.506942749,0.030532837,-0.860580444,sitting
19:52.7,2732,232487.2008,0.507034302,0.03137207,-0.860931396,sitting
19:52.8,2733,232487.2108,0.50743103,0.031311035,-0.862121582,sitting
19:52.8,2734,232487.2209,0.505691528,0.032089233,-0.862304688,sitting
19:52.8,2735,232487.2309,0.504165649,0.032043457,-0.860473633,sitting
19:52.8,2736,232487.2409,0.504104614,0.03112793,-0.86026001,sitting
19:52.8,2737,232487.251,0.50177002,0.030761719,-0.85836792,sitting
19:52.8,2738,232487.261,0.501052856,0.030975342,-0.857223511,sitting
19:52.8,2739,232487.271,0.501174927,0.031326294,-0.858062744,sitting
19:52.8,2740,232487.281,0.502716064,0.030990601,-0.859069824,sitting
19:52.8,2741,232487.2911,0.502319336,0.030944824,-0.859222412,sitting
19:52.8,2742,232487.3011,0.501571655,0.029937744,-0.86114502,sitting
19:52.9,2743,232487.3111,0.501815796,0.028900146,-0.862060547,sitting
19:52.9,2744,232487.3212,0.501968384,0.029968262,-0.862548828,sitting
19:52.9,2745,232487.3312,0.501327515,0.030303955,-0.862426758,sitting
19:52.9,2746,232487.3412,0.500900269,0.031326294,-0.862564087,sitting
19:52.9,2747,232487.3512,0.50100708,0.031845093,-0.861572266,sitting
19:52.9,2748,232487.3613,0.500579834,0.031707764,-0.861297607,sitting
19:52.9,2749,232487.3713,0.501098633,0.030197144,-0.863739014,sitting
19:52.9,2750,232487.3813,0.502639771,0.02885437,-0.863052368,sitting
19:52.9,2751,232487.3913,0.503921509,0.028762817,-0.862457275,sitting
19:52.9,2752,232487.4014,0.504592896,0.029968262,-0.862533569,sitting
19:53.0,2753,232487.4114,0.503860474,0.032928467,-0.863845825,sitting
19:53.0,2754,232487.4214,0.501266479,0.032714844,-0.863067627,sitting
19:53.0,2755,232487.4315,0.501602173,0.030838013,-0.859970093,sitting
19:53.0,2756,232487.4415,0.502243042,0.030319214,-0.858322144,sitting
19:53.0,2757,232487.4515,0.504089355,0.02722168,-0.858703613,sitting
19:53.0,2758,232487.4615,0.504043579,0.025299072,-0.860153198,sitting
19:53.0,2759,232487.4716,0.505401611,0.024856567,-0.859771729,sitting
19:53.0,2760,232487.4816,0.507705688,0.023925781,-0.86114502,sitting
19:53.0,2761,232487.4916,0.508590698,0.024551392,-0.862075806,sitting
19:53.0,2762,232487.5016,0.507385254,0.025695801,-0.860519409,sitting
19:53.1,2763,232487.5117,0.507598877,0.027435303,-0.85925293,sitting
19:53.1,2764,232487.5217,0.507995605,0.029342651,-0.858795166,sitting
19:53.1,2765,232487.5317,0.506469727,0.030410767,-0.858337402,sitting
19:53.1,2766,232487.5418,0.506347656,0.030487061,-0.85798645,sitting
19:53.1,2767,232487.5518,0.506393433,0.031692505,-0.860488892,sitting
19:53.1,2768,232487.5618,0.507339478,0.031509399,-0.8618927,sitting
19:53.1,2769,232487.5718,0.507629395,0.031906128,-0.862609863,sitting
19:53.1,2770,232487.5819,0.507492065,0.031311035,-0.862213135,sitting
19:53.1,2771,232487.5919,0.507171631,0.031158447,-0.861694336,sitting
19:53.1,2772,232487.6019,0.506912231,0.032485962,-0.860992432,sitting
19:53.2,2773,232487.6119,0.505813599,0.033126831,-0.860168457,sitting
19:53.2,2774,232487.622,0.504638672,0.032058716,-0.859329224,sitting
19:53.2,2775,232487.632,0.504623413,0.030288696,-0.858398438,sitting
19:53.2,2776,232487.642,0.50440979,0.028686523,-0.859588623,sitting
19:53.2,2777,232487.6521,0.504638672,0.028579712,-0.860961914,sitting
19:53.2,2778,232487.6621,0.503875732,0.028823853,-0.86126709,sitting
19:53.2,2779,232487.6721,0.502441406,0.028305054,-0.860900879,sitting
19:53.2,2780,232487.6821,0.501831055,0.027862549,-0.861999512,sitting
19:53.2,2781,232487.6922,0.500686646,0.027374268,-0.860900879,sitting
19:53.2,2782,232487.7022,0.500274658,0.027694702,-0.860549927,sitting
19:53.3,2783,232487.7122,0.500564575,0.028533936,-0.860778809,sitting
19:53.3,2784,232487.7223,0.50138855,0.027954102,-0.861083984,sitting
19:53.3,2785,232487.7323,0.500930786,0.027923584,-0.86138916,sitting
19:53.3,2786,232487.7423,0.501098633,0.02897644,-0.862350464,sitting
19:53.3,2787,232487.7523,0.501098633,0.029525757,-0.860351563,sitting
19:53.3,2788,232487.7624,0.501312256,0.029800415,-0.861282349,sitting
19:53.3,2789,232487.7724,0.502761841,0.029754639,-0.862060547,sitting
19:53.3,2790,232487.7824,0.5027771,0.029220581,-0.86138916,sitting
19:53.3,2791,232487.7924,0.501617432,0.029541016,-0.862625122,sitting
19:53.3,2792,232487.8025,0.502349854,0.030029297,-0.861846924,sitting
19:53.4,2793,232487.8125,0.50112915,0.030960083,-0.861541748,sitting
19:53.4,2794,232487.8225,0.500350952,0.030761719,-0.86138916,sitting
19:53.4,2795,232487.8326,0.499694824,0.031692505,-0.860229492,sitting
19:53.4,2796,232487.8426,0.500152588,0.032272339,-0.860061646,sitting
19:53.4,2797,232487.8526,0.501281738,0.030593872,-0.86177063,sitting
19:53.4,2798,232487.8626,0.501113892,0.031051636,-0.862319946,sitting
19:53.4,2799,232487.8727,0.499984741,0.031845093,-0.861526489,sitting
19:53.4,2800,232487.8827,0.499832153,0.031570435,-0.860778809,sitting
19:53.4,2801,232487.8927,0.500305176,0.030349731,-0.862106323,sitting
19:53.4,2802,232487.9027,0.50151062,0.030990601,-0.860900879,sitting
19:53.5,2803,232487.9128,0.501434326,0.030319214,-0.860900879,sitting
19:53.5,2804,232487.9228,0.501525879,0.028823853,-0.862213135,sitting
19:53.5,2805,232487.9328,0.502059937,0.029403687,-0.861129761,sitting
19:53.5,2806,232487.9429,0.502471924,0.029205322,-0.862014771,sitting
19:53.5,2807,232487.9529,0.501602173,0.029983521,-0.861633301,sitting
19:53.5,2808,232487.9629,0.50177002,0.03036499,-0.86114502,sitting
19:53.5,2809,232487.9729,0.501663208,0.029769897,-0.861221313,sitting
19:53.5,2810,232487.983,0.501831055,0.029541016,-0.860702515,sitting
19:53.5,2811,232487.993,0.501586914,0.029754639,-0.859146118,sitting
19:53.5,2812,232488.003,0.501220703,0.029769897,-0.860305786,sitting
19:53.6,2813,232488.0131,0.50189209,0.029846191,-0.862289429,sitting
19:53.6,2814,232488.0231,0.503265381,0.02947998,-0.863250732,sitting
19:53.6,2815,232488.0331,0.503341675,0.029815674,-0.863189697,sitting
19:53.6,2816,232488.0431,0.503463745,0.029953003,-0.863311768,sitting
19:53.6,2817,232488.0532,0.504135132,0.029922485,-0.863052368,sitting
19:53.6,2818,232488.0632,0.50302124,0.031036377,-0.861679077,sitting
19:53.6,2819,232488.0732,0.503509521,0.031158447,-0.860961914,sitting
19:53.6,2820,232488.0832,0.50328064,0.031082153,-0.861022949,sitting
19:53.6,2821,232488.0933,0.503097534,0.031723022,-0.860366821,sitting
19:53.6,2822,232488.1033,0.502487183,0.031555176,-0.859649658,sitting
19:53.7,2823,232488.1133,0.50340271,0.032623291,-0.861495972,sitting
19:53.7,2824,232488.1234,0.502792358,0.032302856,-0.861175537,sitting
19:53.7,2825,232488.1334,0.502120972,0.031906128,-0.863357544,sitting
19:53.7,2826,232488.1434,0.501724243,0.031646729,-0.86239624,sitting
19:53.7,2827,232488.1534,0.502166748,0.031829834,-0.861877441,sitting
19:53.7,2828,232488.1635,0.501342773,0.032058716,-0.860778809,sitting
19:53.7,2829,232488.1735,0.500320435,0.033493042,-0.860656738,sitting
19:53.7,2830,232488.1835,0.500259399,0.032684326,-0.861099243,sitting
19:53.7,2831,232488.1935,0.499725342,0.032852173,-0.860519409,sitting
19:53.7,2832,232488.2036,0.50100708,0.032058716,-0.862594604,sitting
19:53.8,2833,232488.2136,0.501953125,0.030822754,-0.863342285,sitting
19:53.8,2834,232488.2236,0.504058838,0.030426025,-0.864105225,sitting
19:53.8,2835,232488.2337,0.504440308,0.031051636,-0.863418579,sitting
19:53.8,2836,232488.2437,0.503295898,0.031890869,-0.863769531,sitting
19:53.8,2837,232488.2537,0.501663208,0.034881592,-0.864196777,sitting
19:53.8,2838,232488.2637,0.501113892,0.033004761,-0.863235474,sitting
19:53.8,2839,232488.2738,0.501022339,0.030532837,-0.860671997,sitting
19:53.8,2840,232488.2838,0.502059937,0.029159546,-0.85887146,sitting
19:53.8,2841,232488.2938,0.502197266,0.02696228,-0.858963013,sitting
19:53.8,2842,232488.3039,0.50138855,0.026473999,-0.858947754,sitting
19:53.9,2843,232488.3139,0.502059937,0.027633667,-0.858673096,sitting
19:53.9,2844,232488.3239,0.501846313,0.028060913,-0.861190796,sitting
19:53.9,2845,232488.3339,0.502227783,0.029144287,-0.861877441,sitting
19:53.9,2846,232488.344,0.500534058,0.03036499,-0.862045288,sitting
19:53.9,2847,232488.354,0.501098633,0.030715942,-0.861877441,sitting
19:53.9,2848,232488.364,0.500854492,0.031341553,-0.861129761,sitting
19:53.9,2849,232488.374,0.500030518,0.033050537,-0.860870361,sitting
19:53.9,2850,232488.3841,0.499237061,0.033096313,-0.860122681,sitting
19:53.9,2851,232488.3941,0.502304077,0.033538818,-0.861679077,sitting
19:53.9,2852,232488.4041,0.502288818,0.03453064,-0.863388062,sitting
19:54.0,2853,232488.4142,0.502349854,0.033966064,-0.864303589,sitting
19:54.0,2854,232488.4242,0.502151489,0.033615112,-0.862716675,sitting
19:54.0,2855,232488.4342,0.502883911,0.032485962,-0.862731934,sitting
19:54.0,2856,232488.4442,0.503479004,0.032470703,-0.86114502,sitting
19:54.0,2857,232488.4543,0.502471924,0.032806396,-0.860641479,sitting
19:54.0,2858,232488.4643,0.501846313,0.030929565,-0.859970093,sitting
19:54.0,2859,232488.4743,0.502670288,0.029785156,-0.859634399,sitting
19:54.0,2860,232488.4843,0.503601074,0.028686523,-0.858978271,sitting
19:54.0,2861,232488.4944,0.503875732,0.029510498,-0.861190796,sitting
19:54.0,2862,232488.5044,0.503967285,0.03036499,-0.861801147,sitting
19:54.1,2863,232488.5144,0.503143311,0.029586792,-0.862487793,sitting
19:54.1,2864,232488.5245,0.501678467,0.029678345,-0.862564087,sitting
19:54.1,2865,232488.5345,0.502029419,0.029830933,-0.861190796,sitting
19:54.1,2866,232488.5445,0.501739502,0.029281616,-0.860488892,sitting
19:54.1,2867,232488.5545,0.502807617,0.029693604,-0.860580444,sitting
19:54.1,2868,232488.5646,0.502120972,0.02973938,-0.86177063,sitting
19:54.1,2869,232488.5746,0.503082275,0.02935791,-0.861328125,sitting
19:54.1,2870,232488.5846,0.502090454,0.028305054,-0.861129761,sitting
19:54.1,2871,232488.5946,0.504013062,0.029281616,-0.861846924,sitting
19:54.1,2872,232488.6047,0.503799438,0.028747559,-0.861724854,sitting
19:54.2,2873,232488.6147,0.504440308,0.028091431,-0.86088562,sitting
19:54.2,2874,232488.6247,0.503677368,0.027175903,-0.861419678,sitting
19:54.2,2875,232488.6348,0.503250122,0.027755737,-0.860733032,sitting
19:54.2,2876,232488.6448,0.503005981,0.02973938,-0.86138916,sitting
19:54.2,2877,232488.6548,0.502578735,0.029968262,-0.862503052,sitting
19:54.2,2878,232488.6648,0.501296997,0.030654907,-0.862564087,sitting
19:54.2,2879,232488.6749,0.502105713,0.033004761,-0.863067627,sitting
19:54.2,2880,232488.6849,0.5027771,0.033233643,-0.861831665,sitting
19:54.2,2881,232488.6949,0.501739502,0.033752441,-0.860931396,sitting
19:54.2,2882,232488.7049,0.499893188,0.03503418,-0.860580444,sitting
19:54.3,2883,232488.7149,0.501205444,0.034515381,-0.860183716,sitting
19:54.3,2884,232488.7249,0.50112915,0.033248901,-0.861740112,sitting
19:54.3,2885,232488.7349,0.501602173,0.032226563,-0.861968994,sitting
19:54.3,2886,232488.745,0.501373291,0.031890869,-0.861999512,sitting
19:54.3,2887,232488.755,0.502212524,0.031951904,-0.862838745,sitting
19:54.3,2888,232488.765,0.501251221,0.031173706,-0.862762451,sitting
19:54.3,2889,232488.775,0.501266479,0.030792236,-0.862014771,sitting
19:54.3,2890,232488.785,0.501419067,0.030227661,-0.861068726,sitting
19:54.3,2891,232488.795,0.500183105,0.030700684,-0.860610962,sitting
19:54.3,2892,232488.805,0.500640869,0.030197144,-0.860900879,sitting
19:54.4,2893,232488.815,0.501022339,0.028747559,-0.861114502,sitting
19:54.4,2894,232488.825,0.501403809,0.028427124,-0.862091064,sitting
19:54.4,2895,232488.835,0.502670288,0.028533936,-0.862503052,sitting
19:54.4,2896,232488.845,0.501998901,0.028167725,-0.861984253,sitting
19:54.4,2897,232488.8551,0.501754761,0.028869629,-0.861999512,sitting
19:54.4,2898,232488.8651,0.499557495,0.030639648,-0.861740112,sitting
19:54.4,2899,232488.8751,0.500396729,0.031005859,-0.861999512,sitting
19:54.4,2900,232488.8851,0.500747681,0.032150269,-0.861450195,sitting
19:54.4,2901,232488.8951,0.499557495,0.031921387,-0.861465454,sitting
19:54.4,2902,232488.9051,0.498458862,0.031967163,-0.861755371,sitting
19:54.5,2903,232488.9151,0.499465942,0.03326416,-0.86340332,sitting
19:54.5,2904,232488.9251,0.49937439,0.033096313,-0.865692139,sitting
19:54.5,2905,232488.9351,0.498657227,0.032073975,-0.865310669,sitting
19:54.5,2906,232488.9451,0.498901367,0.031829834,-0.865264893,sitting
19:54.5,2907,232488.9552,0.498779297,0.034072876,-0.864013672,sitting
19:54.5,2908,232488.9652,0.498977661,0.03578186,-0.861083984,sitting
19:54.5,2909,232488.9752,0.498550415,0.036148071,-0.859649658,sitting
19:54.5,2910,232488.9852,0.501342773,0.035675049,-0.859222412,sitting
19:54.5,2911,232488.9952,0.501922607,0.034942627,-0.858139038,sitting
19:54.5,2912,232489.0052,0.503845215,0.033813477,-0.860336304,sitting
19:54.6,2913,232489.0152,0.50680542,0.032516479,-0.861755371,sitting
19:54.6,2914,232489.0252,0.507659912,0.032531738,-0.861480713,sitting
19:54.6,2915,232489.0352,0.507476807,0.03465271,-0.862960815,sitting
19:54.6,2916,232489.0452,0.507217407,0.035018921,-0.863601685,sitting
19:54.6,2917,232489.0553,0.504943848,0.032684326,-0.861740112,sitting
19:54.6,2918,232489.0653,0.505554199,0.031311035,-0.858657837,sitting
19:54.6,2919,232489.0753,0.505844116,0.029937744,-0.856918335,sitting
19:54.6,2920,232489.0853,0.504684448,0.028549194,-0.855651855,sitting
19:54.6,2921,232489.0953,0.503204346,0.028274536,-0.856643677,sitting
19:54.6,2922,232489.1053,0.503997803,0.0284729,-0.857254028,sitting
19:54.7,2923,232489.1153,0.505371094,0.027908325,-0.859069824,sitting
19:54.7,2924,232489.1253,0.505523682,0.028244019,-0.861618042,sitting
19:54.7,2925,232489.1353,0.504302979,0.029266357,-0.862472534,sitting
19:54.7,2926,232489.1453,0.50289917,0.030014038,-0.862213135,sitting
19:54.7,2927,232489.1554,0.502258301,0.031173706,-0.861312866,sitting
19:54.7,2928,232489.1654,0.500747681,0.032455444,-0.860595703,sitting
19:54.7,2929,232489.1754,0.499221802,0.033401489,-0.859771729,sitting
19:54.7,2930,232489.1854,0.499206543,0.033157349,-0.859100342,sitting
19:54.7,2931,232489.1954,0.500427246,0.032531738,-0.860671997,sitting
19:54.7,2932,232489.2054,0.501220703,0.032943726,-0.862472534,sitting
19:54.8,2933,232489.2154,0.500717163,0.032470703,-0.863449097,sitting
19:54.8,2934,232489.2254,0.500244141,0.032318115,-0.861068726,sitting
19:54.8,2935,232489.2354,0.501556396,0.032745361,-0.86151123,sitting
19:54.8,2936,232489.2454,0.500823975,0.03175354,-0.861694336,sitting
19:54.8,2937,232489.2555,0.499191284,0.030654907,-0.860916138,sitting
19:54.8,2938,232489.2655,0.499298096,0.030212402,-0.859512329,sitting
19:54.8,2939,232489.2755,0.501602173,0.02935791,-0.859436035,sitting
19:54.8,2940,232489.2855,0.502166748,0.029602051,-0.860305786,sitting
19:54.8,2941,232489.2955,0.501464844,0.028793335,-0.862197876,sitting
19:54.8,2942,232489.3055,0.501708984,0.028366089,-0.862030029,sitting
19:54.9,2943,232489.3155,0.502487183,0.028869629,-0.861953735,sitting
19:54.9,2944,232489.3255,0.502120972,0.028457642,-0.860427856,sitting
19:54.9,2945,232489.3355,0.500061035,0.029678345,-0.860702515,sitting
19:54.9,2946,232489.3456,0.500305176,0.030258179,-0.858886719,sitting
19:54.9,2947,232489.3556,0.501083374,0.030700684,-0.858917236,sitting
19:54.9,2948,232489.3656,0.501876831,0.029953003,-0.85949707,sitting
19:54.9,2949,232489.3756,0.501998901,0.029464722,-0.861022949,sitting
19:54.9,2950,232489.3856,0.503097534,0.029220581,-0.861221313,sitting
19:54.9,2951,232489.3956,0.503952026,0.028869629,-0.861633301,sitting
19:54.9,2952,232489.4056,0.504272461,0.027786255,-0.862182617,sitting
19:55.0,2953,232489.4156,0.503082275,0.028411865,-0.86151123,sitting
19:55.0,2954,232489.4256,0.5027771,0.028671265,-0.859832764,sitting
19:55.0,2955,232489.4356,0.503341675,0.028930664,-0.859909058,sitting
19:55.0,2956,232489.4457,0.504058838,0.03012085,-0.861206055,sitting
19:55.0,2957,232489.4557,0.50328064,0.030929565,-0.860839844,sitting
19:55.0,2958,232489.4657,0.502044678,0.031158447,-0.860488892,sitting
19:55.0,2959,232489.4757,0.50289917,0.032394409,-0.860717773,sitting
19:55.0,2960,232489.4857,0.502868652,0.030792236,-0.860824585,sitting
19:55.0,2961,232489.4957,0.501922607,0.031814575,-0.86177063,sitting
19:55.0,2962,232489.5057,0.50227356,0.031341553,-0.860092163,sitting
19:55.1,2963,232489.5157,0.50352478,0.030792236,-0.860244751,sitting
19:55.1,2964,232489.5257,0.501937866,0.030883789,-0.860275269,sitting
19:55.1,2965,232489.5357,0.502166748,0.02986145,-0.859695435,sitting
19:55.1,2966,232489.5458,0.502334595,0.031509399,-0.860214233,sitting
19:55.1,2967,232489.5558,0.503356934,0.030136108,-0.858520508,sitting
19:55.1,2968,232489.5658,0.503067017,0.030212402,-0.860244751,sitting
19:55.1,2969,232489.5758,0.502914429,0.030380249,-0.861328125,sitting
19:55.1,2970,232489.5858,0.502807617,0.02961731,-0.860992432,sitting
19:55.1,2971,232489.5958,0.502624512,0.029998779,-0.859725952,sitting
19:55.1,2972,232489.6058,0.502822876,0.029632568,-0.862075806,sitting
19:55.2,2973,232489.6158,0.501678467,0.029907227,-0.861618042,sitting
19:55.2,2974,232489.6258,0.501525879,0.029907227,-0.860565186,sitting
19:55.2,2975,232489.6358,0.503082275,0.029495239,-0.859985352,sitting
19:55.2,2976,232489.6459,0.503494263,0.030014038,-0.860549927,sitting
19:55.2,2977,232489.6559,0.503417969,0.029327393,-0.860275269,sitting
19:55.2,2978,232489.6659,0.503326416,0.030380249,-0.860397339,sitting
19:55.2,2979,232489.6759,0.503387451,0.029876709,-0.859725952,sitting
19:55.2,2980,232489.6859,0.503448486,0.02911377,-0.860046387,sitting
19:55.2,2981,232489.6959,0.501358032,0.029098511,-0.860198975,sitting
19:55.2,2982,232489.7059,0.502487183,0.028274536,-0.860549927,sitting
19:55.3,2983,232489.7159,0.502822876,0.028778076,-0.860748291,sitting
19:55.3,2984,232489.7259,0.50239563,0.027648926,-0.861297607,sitting
19:55.3,2985,232489.7359,0.503082275,0.027954102,-0.860427856,sitting
19:55.3,2986,232489.746,0.503311157,0.028579712,-0.85975647,sitting
19:55.3,2987,232489.756,0.50378418,0.028701782,-0.860717773,sitting
19:55.3,2988,232489.766,0.503417969,0.028640747,-0.861526489,sitting
19:55.3,2989,232489.776,0.50227356,0.0287323,-0.860687256,sitting
19:55.3,2990,232489.786,0.502838135,0.029388428,-0.859313965,sitting
19:55.3,2991,232489.796,0.502685547,0.028518677,-0.860244751,sitting
19:55.3,2992,232489.806,0.502624512,0.028091431,-0.860015869,sitting
19:55.4,2993,232489.816,0.502914429,0.028503418,-0.859420776,sitting
19:55.4,2994,232489.826,0.501708984,0.029388428,-0.859130859,sitting
19:55.4,2995,232489.8361,0.502319336,0.030044556,-0.859695435,sitting
19:55.4,2996,232489.8461,0.503067017,0.028106689,-0.861587524,sitting
19:55.4,2997,232489.8561,0.503311157,0.027374268,-0.86265564,sitting
19:55.4,2998,232489.8661,0.505783081,0.026870728,-0.862457275,sitting
19:55.4,2999,232489.8761,0.506835938,0.027496338,-0.862976074,sitting
19:55.4,3000,232489.8861,0.506256104,0.028366089,-0.862930298,sitting
19:55.4,3001,232489.8961,0.506134033,0.031585693,-0.862289429,sitting
19:55.4,3002,232489.9061,0.504074097,0.031524658,-0.86138916,sitting
19:55.5,3003,232489.9161,0.503707886,0.029525757,-0.859268188,sitting
19:55.5,3004,232489.9261,0.501968384,0.027481079,-0.858886719,sitting
19:55.5,3005,232489.9362,0.501480103,0.026046753,-0.857070923,sitting
19:55.5,3006,232489.9462,0.50100708,0.026428223,-0.856613159,sitting
19:55.5,3007,232489.9562,0.501144409,0.026245117,-0.859207153,sitting
19:55.5,3008,232489.9662,0.501937866,0.026641846,-0.860427856,sitting
19:55.5,3009,232489.9762,0.502151489,0.027389526,-0.861053467,sitting
19:55.5,3010,232489.9862,0.501556396,0.029144287,-0.862091064,sitting
19:55.5,3011,232489.9962,0.501708984,0.030197144,-0.863296509,sitting
19:55.5,3012,232490.0062,0.500595093,0.030136108,-0.861434937,sitting
19:55.6,3013,232490.0162,0.499771118,0.03263855,-0.859558105,sitting
19:55.6,3014,232490.0262,0.499679565,0.03364563,-0.859344482,sitting
19:55.6,3015,232490.0363,0.500091553,0.033294678,-0.860031128,sitting
19:55.6,3016,232490.0463,0.49987793,0.033554077,-0.860519409,sitting
19:55.6,3017,232490.0563,0.501220703,0.032989502,-0.861022949,sitting
19:55.6,3018,232490.0663,0.502487183,0.033569336,-0.86076355,sitting
19:55.6,3019,232490.0763,0.503631592,0.033996582,-0.863342285,sitting
19:55.6,3020,232490.0863,0.503875732,0.031845093,-0.863739014,sitting
19:55.6,3021,232490.0963,0.502548218,0.033157349,-0.862106323,sitting
19:55.6,3022,232490.1063,0.501403809,0.033676147,-0.859619141,sitting
19:55.7,3023,232490.1163,0.500579834,0.031600952,-0.860275269,sitting
19:55.7,3024,232490.1263,0.501754761,0.029052734,-0.859863281,sitting
19:55.7,3025,232490.1363,0.499923706,0.028610229,-0.857879639,sitting
19:55.7,3026,232490.1464,0.501419067,0.029830933,-0.858428955,sitting
