loggingTime(txt),loggingSample(N),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),groundTruthLabel
20:56.0,2038,232550.4724,0.329162598,0.389633179,-0.861541748,sitting
20:56.0,2039,232550.4825,0.334503174,0.395675659,-0.862579346,sitting
20:56.0,2040,232550.4925,0.341278076,0.401489258,-0.853927612,sitting
20:56.0,2041,232550.5025,0.327651978,0.402603149,-0.846878052,sitting
20:56.0,2042,232550.5126,0.311706543,0.400695801,-0.840438843,sitting
20:56.1,2043,232550.5226,0.296890259,0.399612427,-0.841949463,sitting
20:56.1,2044,232550.5326,0.291534424,0.398376465,-0.849090576,sitting
20:56.1,2045,232550.5426,0.300064087,0.398178101,-0.855484009,sitting
20:56.1,2046,232550.5527,0.313766479,0.402313232,-0.859039307,sitting
20:56.1,2047,232550.5627,0.326309204,0.408676147,-0.863723755,sitting
20:56.1,2048,232550.5727,0.33366394,0.412780762,-0.863998413,sitting
20:56.1,2049,232550.5827,0.325790405,0.413864136,-0.864273071,sitting
20:56.1,2050,232550.5928,0.311950684,0.411972046,-0.869064331,sitting
20:56.1,2051,232550.6028,0.305633545,0.408065796,-0.875961304,sitting
20:56.1,2052,232550.6128,0.311584473,0.404922485,-0.870941162,sitting
20:56.2,2053,232550.6229,0.319366455,0.406311035,-0.855895996,sitting
20:56.2,2054,232550.6329,0.316940308,0.41456604,-0.845687866,sitting
20:56.2,2055,232550.6429,0.311630249,0.416595459,-0.843765259,sitting
20:56.2,2056,232550.6529,0.309463501,0.414550781,-0.847229004,sitting
20:56.2,2057,232550.663,0.309356689,0.408721924,-0.854248047,sitting
20:56.2,2058,232550.673,0.31060791,0.398666382,-0.854904175,sitting
20:56.2,2059,232550.683,0.300491333,0.397415161,-0.852874756,sitting
20:56.2,2060,232550.6931,0.291763306,0.394760132,-0.85824585,sitting
20:56.2,2061,232550.7031,0.304077148,0.39793396,-0.862213135,sitting
20:56.3,2062,232550.7131,0.312286377,0.406021118,-0.860168457,sitting
20:56.3,2063,232550.7231,0.315765381,0.408981323,-0.863220215,sitting
20:56.3,2064,232550.7332,0.317672729,0.406936646,-0.857452393,sitting
20:56.3,2065,232550.7432,0.308074951,0.405990601,-0.853988647,sitting
20:56.3,2066,232550.7532,0.303817749,0.404098511,-0.857086182,sitting
20:56.3,2067,232550.7632,0.304397583,0.407577515,-0.861404419,sitting
20:56.3,2068,232550.7733,0.303131104,0.410919189,-0.866210938,sitting
20:56.3,2069,232550.7833,0.303833008,0.410858154,-0.868667603,sitting
20:56.3,2070,232550.7933,0.307937622,0.408615112,-0.863571167,sitting
20:56.3,2071,232550.8034,0.307617188,0.406219482,-0.856124878,sitting
20:56.4,2072,232550.8134,0.304931641,0.405471802,-0.855102539,sitting
20:56.4,2073,232550.8234,0.312423706,0.397079468,-0.853271484,sitting
20:56.4,2074,232550.8334,0.313049316,0.394866943,-0.852035522,sitting
20:56.4,2075,232550.8435,0.312026978,0.39364624,-0.858901978,sitting
20:56.4,2076,232550.8535,0.312606812,0.395507813,-0.867523193,sitting
20:56.4,2077,232550.8635,0.317443848,0.396987915,-0.870132446,sitting
20:56.4,2078,232550.8735,0.314346313,0.394973755,-0.87336731,sitting
20:56.4,2079,232550.8836,0.31010437,0.397094727,-0.872924805,sitting
20:56.4,2080,232550.8936,0.308074951,0.395874023,-0.873199463,sitting
20:56.4,2081,232550.9036,0.31489563,0.388214111,-0.86857605,sitting
20:56.5,2082,232550.9137,0.315322876,0.386734009,-0.860870361,sitting
20:56.5,2083,232550.9237,0.313659668,0.388381958,-0.854675293,sitting
20:56.5,2084,232550.9337,0.314331055,0.393249512,-0.848205566,sitting
20:56.5,2085,232550.9437,0.314086914,0.393325806,-0.844223022,sitting
20:56.5,2086,232550.9538,0.314849854,0.392715454,-0.842849731,sitting
20:56.5,2087,232550.9638,0.30859375,0.392364502,-0.847427368,sitting
20:56.5,2088,232550.9738,0.301544189,0.394515991,-0.859191895,sitting
20:56.5,2089,232550.9839,0.304107666,0.398025513,-0.86920166,sitting
20:56.5,2090,232550.9939,0.30657959,0.39906311,-0.880111694,sitting
20:56.5,2091,232551.0039,0.30632019,0.398468018,-0.879959106,sitting
20:56.6,2092,232551.0139,0.302703857,0.398025513,-0.87550354,sitting
20:56.6,2093,232551.024,0.300674438,0.395797729,-0.868713379,sitting
20:56.6,2094,232551.034,0.297393799,0.391342163,-0.862091064,sitting
20:56.6,2095,232551.044,0.294723511,0.386795044,-0.859039307,sitting
20:56.6,2096,232551.054,0.294555664,0.385696411,-0.857727051,sitting
20:56.6,2097,232551.0641,0.296676636,0.385513306,-0.861022949,sitting
20:56.6,2098,232551.0741,0.299743652,0.385223389,-0.864746094,sitting
20:56.6,2099,232551.0841,0.300598145,0.384063721,-0.866928101,sitting
20:56.6,2100,232551.0942,0.300750732,0.384353638,-0.870193481,sitting
20:56.6,2101,232551.1042,0.302352905,0.386672974,-0.871948242,sitting
20:56.7,2102,232551.1142,0.300003052,0.391586304,-0.870941162,sitting
20:56.7,2103,232551.1242,0.299209595,0.396957397,-0.869537354,sitting
20:56.7,2104,232551.1343,0.300231934,0.399719238,-0.866973877,sitting
20:56.7,2105,232551.1443,0.298400879,0.402236938,-0.863449097,sitting
20:56.7,2106,232551.1543,0.295394897,0.406906128,-0.861907959,sitting
20:56.7,2107,232551.1644,0.292129517,0.410491943,-0.860595703,sitting
20:56.7,2108,232551.1744,0.29045105,0.414123535,-0.859390259,sitting
20:56.7,2109,232551.1844,0.289871216,0.417678833,-0.858978271,sitting
20:56.7,2110,232551.1944,0.289840698,0.42010498,-0.85824585,sitting
20:56.7,2111,232551.2045,0.291473389,0.423339844,-0.85748291,sitting
20:56.8,2112,232551.2145,0.291717529,0.42817688,-0.855163574,sitting
20:56.8,2113,232551.2245,0.294708252,0.432220459,-0.854705811,sitting
20:56.8,2114,232551.2345,0.297943115,0.434570313,-0.855895996,sitting
20:56.8,2115,232551.2446,0.298995972,0.435852051,-0.857284546,sitting
20:56.8,2116,232551.2546,0.300079346,0.438873291,-0.855697632,sitting
20:56.8,2117,232551.2646,0.299591064,0.441772461,-0.856918335,sitting
20:56.8,2118,232551.2747,0.295349121,0.442153931,-0.858322144,sitting
20:56.8,2119,232551.2847,0.291824341,0.440109253,-0.858566284,sitting
20:56.8,2120,232551.2947,0.289138794,0.438858032,-0.856124878,sitting
20:56.8,2121,232551.3047,0.28793335,0.436935425,-0.857055664,sitting
20:56.9,2122,232551.3148,0.287963867,0.434539795,-0.856674194,sitting
20:56.9,2123,232551.3248,0.288040161,0.429412842,-0.855758667,sitting
20:56.9,2124,232551.3348,0.288986206,0.423706055,-0.856277466,sitting
20:56.9,2125,232551.3448,0.290847778,0.421035767,-0.857116699,sitting
20:56.9,2126,232551.3549,0.295898438,0.417022705,-0.855422974,sitting
20:56.9,2127,232551.3649,0.300064087,0.415252686,-0.854095459,sitting
20:56.9,2128,232551.3749,0.302383423,0.414123535,-0.858810425,sitting
20:56.9,2129,232551.385,0.303497314,0.413269043,-0.864578247,sitting
20:56.9,2130,232551.395,0.308624268,0.412918091,-0.868377686,sitting
20:56.9,2131,232551.405,0.311340332,0.413146973,-0.870361328,sitting
20:57.0,2132,232551.415,0.305679321,0.412612915,-0.869506836,sitting
20:57.0,2133,232551.4251,0.301681519,0.40788269,-0.869888306,sitting
20:57.0,2134,232551.4351,0.30770874,0.403091431,-0.865478516,sitting
20:57.0,2135,232551.4451,0.308441162,0.394302368,-0.85609436,sitting
20:57.0,2136,232551.4552,0.291519165,0.386245728,-0.848526001,sitting
20:57.0,2137,232551.4652,0.286209106,0.383682251,-0.845016479,sitting
20:57.0,2138,232551.4752,0.283981323,0.386169434,-0.843078613,sitting
20:57.0,2139,232551.4852,0.283538818,0.382904053,-0.839584351,sitting
20:57.0,2140,232551.4953,0.285980225,0.376586914,-0.835372925,sitting
20:57.0,2141,232551.5053,0.288726807,0.375213623,-0.840194702,sitting
20:57.1,2142,232551.5153,0.30329895,0.377593994,-0.849655151,sitting
20:57.1,2143,232551.5253,0.329086304,0.381637573,-0.85723877,sitting
20:57.1,2144,232551.5354,0.354049683,0.391036987,-0.860641479,sitting
20:57.1,2145,232551.5454,0.368270874,0.397994995,-0.8543396,sitting
20:57.1,2146,232551.5554,0.349639893,0.401443481,-0.846847534,sitting
20:57.1,2147,232551.5655,0.330047607,0.409988403,-0.850128174,sitting
20:57.1,2148,232551.5755,0.326522827,0.417327881,-0.854064941,sitting
20:57.1,2149,232551.5855,0.328811646,0.417297363,-0.855300903,sitting
20:57.1,2150,232551.5955,0.320068359,0.422958374,-0.856933594,sitting
20:57.1,2151,232551.6056,0.300460815,0.428283691,-0.863327026,sitting
20:57.2,2152,232551.6156,0.287811279,0.42086792,-0.869400024,sitting
20:57.2,2153,232551.6256,0.282287598,0.409332275,-0.868469238,sitting
20:57.2,2154,232551.6357,0.274734497,0.413925171,-0.86227417,sitting
20:57.2,2155,232551.6457,0.267700195,0.423065186,-0.859085083,sitting
20:57.2,2156,232551.6557,0.268875122,0.423492432,-0.860244751,sitting
20:57.2,2157,232551.6657,0.270507813,0.422531128,-0.860458374,sitting
20:57.2,2158,232551.6758,0.266906738,0.42376709,-0.863006592,sitting
20:57.2,2159,232551.6858,0.267608643,0.429840088,-0.863677979,sitting
20:57.2,2160,232551.6958,0.26852417,0.433807373,-0.861068726,sitting
20:57.2,2161,232551.7058,0.266845703,0.43119812,-0.861251831,sitting
20:57.3,2162,232551.7159,0.269866943,0.427749634,-0.859527588,sitting
20:57.3,2163,232551.7259,0.273345947,0.426681519,-0.859863281,sitting
20:57.3,2164,232551.7359,0.276153564,0.427444458,-0.860061646,sitting
20:57.3,2165,232551.746,0.279098511,0.428268433,-0.857955933,sitting
20:57.3,2166,232551.756,0.277938843,0.42868042,-0.856750488,sitting
20:57.3,2167,232551.766,0.275100708,0.428222656,-0.856323242,sitting
20:57.3,2168,232551.776,0.276382446,0.430130005,-0.85395813,sitting
20:57.3,2169,232551.7861,0.275344849,0.43182373,-0.853500366,sitting
20:57.3,2170,232551.7961,0.275344849,0.431381226,-0.855438232,sitting
20:57.3,2171,232551.8061,0.280181885,0.429992676,-0.856628418,sitting
20:57.4,2172,232551.8162,0.286315918,0.428497314,-0.855819702,sitting
20:57.4,2173,232551.8262,0.290130615,0.427246094,-0.855804443,sitting
20:57.4,2174,232551.8362,0.293380737,0.425582886,-0.857009888,sitting
20:57.4,2175,232551.8462,0.297012329,0.425567627,-0.85848999,sitting
20:57.4,2176,232551.8563,0.299621582,0.424942017,-0.856781006,sitting
20:57.4,2177,232551.8663,0.304092407,0.424240112,-0.854904175,sitting
20:57.4,2178,232551.8763,0.303161621,0.422348022,-0.852035522,sitting
20:57.4,2179,232551.8863,0.303329468,0.419662476,-0.852767944,sitting
20:57.4,2180,232551.8964,0.304153442,0.416732788,-0.851730347,sitting
20:57.4,2181,232551.9064,0.303665161,0.414215088,-0.851531982,sitting
20:57.5,2182,232551.9164,0.302810669,0.413284302,-0.851974487,sitting
20:57.5,2183,232551.9265,0.303039551,0.412887573,-0.853775024,sitting
20:57.5,2184,232551.9365,0.302017212,0.412582397,-0.856567383,sitting
20:57.5,2185,232551.9465,0.302658081,0.410018921,-0.858535767,sitting
20:57.5,2186,232551.9565,0.300018311,0.408065796,-0.858612061,sitting
20:57.5,2187,232551.9666,0.295532227,0.408630371,-0.858398438,sitting
20:57.5,2188,232551.9766,0.293197632,0.409851074,-0.858108521,sitting
20:57.5,2189,232551.9866,0.293640137,0.408416748,-0.858535767,sitting
20:57.5,2190,232551.9966,0.292022705,0.407241821,-0.85874939,sitting
20:57.5,2191,232552.0067,0.292709351,0.407073975,-0.859802246,sitting
20:57.6,2192,232552.0167,0.293258667,0.406387329,-0.861907959,sitting
20:57.6,2193,232552.0267,0.293716431,0.407226563,-0.862747192,sitting
20:57.6,2194,232552.0368,0.292648315,0.408798218,-0.864807129,sitting
20:57.6,2195,232552.0468,0.292327881,0.409973145,-0.863708496,sitting
20:57.6,2196,232552.0568,0.291854858,0.409851074,-0.861923218,sitting
20:57.6,2197,232552.0668,0.290985107,0.410705566,-0.862335205,sitting
20:57.6,2198,232552.0769,0.289855957,0.410308838,-0.862609863,sitting
20:57.6,2199,232552.0869,0.289337158,0.410751343,-0.862182617,sitting
20:57.6,2200,232552.0969,0.288986206,0.411224365,-0.859588623,sitting
20:57.6,2201,232552.107,0.287277222,0.412078857,-0.860824585,sitting
20:57.7,2202,232552.117,0.285812378,0.412841797,-0.861160278,sitting
20:57.7,2203,232552.127,0.28578186,0.412002563,-0.859817505,sitting
20:57.7,2204,232552.137,0.286346436,0.411407471,-0.858581543,sitting
20:57.7,2205,232552.1471,0.287307739,0.412017822,-0.858566284,sitting
20:57.7,2206,232552.1571,0.288009644,0.411880493,-0.858688354,sitting
20:57.7,2207,232552.1671,0.287200928,0.410690308,-0.860183716,sitting
20:57.7,2208,232552.1771,0.288711548,0.412399292,-0.859954834,sitting
20:57.7,2209,232552.1872,0.28994751,0.412231445,-0.859893799,sitting
20:57.7,2210,232552.1972,0.290206909,0.411911011,-0.860565186,sitting
20:57.7,2211,232552.2072,0.289672852,0.411590576,-0.859817505,sitting
20:57.8,2212,232552.2173,0.290023804,0.411956787,-0.859939575,sitting
20:57.8,2213,232552.2273,0.289382935,0.413345337,-0.861297607,sitting
20:57.8,2214,232552.2373,0.28855896,0.414199829,-0.86100769,sitting
20:57.8,2215,232552.2473,0.28805542,0.414291382,-0.861083984,sitting
20:57.8,2216,232552.2574,0.288787842,0.415222168,-0.861633301,sitting
20:57.8,2217,232552.2674,0.289291382,0.416091919,-0.86239624,sitting
20:57.8,2218,232552.2774,0.288589478,0.415298462,-0.861450195,sitting
20:57.8,2219,232552.2875,0.28692627,0.415802002,-0.860595703,sitting
20:57.8,2220,232552.2975,0.286193848,0.415405273,-0.859161377,sitting
20:57.8,2221,232552.3075,0.28729248,0.415710449,-0.859634399,sitting
20:57.9,2222,232552.3175,0.289627075,0.414001465,-0.860580444,sitting
20:57.9,2223,232552.3276,0.29145813,0.413421631,-0.860687256,sitting
20:57.9,2224,232552.3376,0.293731689,0.413864136,-0.861419678,sitting
20:57.9,2225,232552.3476,0.295059204,0.414886475,-0.860671997,sitting
20:57.9,2226,232552.3576,0.295562744,0.413909912,-0.861740112,sitting
20:57.9,2227,232552.3677,0.295974731,0.412460327,-0.860687256,sitting
20:57.9,2228,232552.3777,0.295639038,0.412033081,-0.85774231,sitting
20:57.9,2229,232552.3877,0.295532227,0.411056519,-0.856628418,sitting
20:57.9,2230,232552.3978,0.294021606,0.410354614,-0.855621338,sitting
20:57.9,2231,232552.4078,0.294616699,0.409225464,-0.855209351,sitting
20:58.0,2232,232552.4178,0.29510498,0.409423828,-0.855224609,sitting
20:58.0,2233,232552.4278,0.297058105,0.409667969,-0.856765747,sitting
20:58.0,2234,232552.4379,0.296661377,0.409957886,-0.859741211,sitting
20:58.0,2235,232552.4479,0.297286987,0.409805298,-0.858963013,sitting
20:58.0,2236,232552.4579,0.298126221,0.410797119,-0.860046387,sitting
20:58.0,2237,232552.4679,0.298614502,0.411209106,-0.859603882,sitting
20:58.0,2238,232552.478,0.296875,0.411087036,-0.85874939,sitting
20:58.0,2239,232552.488,0.29574585,0.4112854,-0.857421875,sitting
20:58.0,2240,232552.498,0.295562744,0.412216187,-0.858627319,sitting
20:58.0,2241,232552.5081,0.29397583,0.412902832,-0.858779907,sitting
20:58.1,2242,232552.5181,0.292816162,0.412918091,-0.859405518,sitting
20:58.1,2243,232552.5281,0.292221069,0.414047241,-0.860351563,sitting
20:58.1,2244,232552.5381,0.292221069,0.41545105,-0.858215332,sitting
20:58.1,2245,232552.5482,0.290557861,0.415756226,-0.857925415,sitting
20:58.1,2246,232552.5582,0.28944397,0.415008545,-0.858505249,sitting
20:58.1,2247,232552.5682,0.288772583,0.414550781,-0.860900879,sitting
20:58.1,2248,232552.5783,0.288742065,0.413528442,-0.860717773,sitting
20:58.1,2249,232552.5883,0.289016724,0.413772583,-0.859786987,sitting
20:58.1,2250,232552.5983,0.289718628,0.414978027,-0.861465454,sitting
20:58.1,2251,232552.6083,0.289398193,0.416244507,-0.861755371,sitting
20:58.2,2252,232552.6184,0.291244507,0.416915894,-0.86038208,sitting
20:58.2,2253,232552.6284,0.290710449,0.415710449,-0.859420776,sitting
20:58.2,2254,232552.6384,0.291397095,0.415054321,-0.85836792,sitting
20:58.2,2255,232552.6484,0.291137695,0.41305542,-0.860031128,sitting
20:58.2,2256,232552.6585,0.29133606,0.413223267,-0.860458374,sitting
20:58.2,2257,232552.6685,0.290817261,0.41368103,-0.859420776,sitting
20:58.2,2258,232552.6785,0.289978027,0.413665771,-0.858032227,sitting
20:58.2,2259,232552.6886,0.291778564,0.412124634,-0.859115601,sitting
20:58.2,2260,232552.6986,0.293395996,0.410888672,-0.85824585,sitting
20:58.2,2261,232552.7086,0.295852661,0.410415649,-0.860824585,sitting
20:58.3,2262,232552.7186,0.297470093,0.410583496,-0.863937378,sitting
20:58.3,2263,232552.7287,0.298034668,0.410736084,-0.863723755,sitting
20:58.3,2264,232552.7387,0.297027588,0.411071777,-0.864059448,sitting
20:58.3,2265,232552.7487,0.294296265,0.412216187,-0.862365723,sitting
20:58.3,2266,232552.7588,0.292648315,0.411071777,-0.85949707,sitting
20:58.3,2267,232552.7688,0.291931152,0.407806396,-0.855880737,sitting
20:58.3,2268,232552.7788,0.293457031,0.40802002,-0.853149414,sitting
20:58.3,2269,232552.7888,0.294204712,0.407608032,-0.854721069,sitting
20:58.3,2270,232552.7989,0.294708252,0.406661987,-0.856887817,sitting
20:58.3,2271,232552.8089,0.295303345,0.407546997,-0.858612061,sitting
20:58.4,2272,232552.8189,0.297012329,0.408569336,-0.858627319,sitting
20:58.4,2273,232552.8289,0.298614502,0.408706665,-0.85899353,sitting
20:58.4,2274,232552.839,0.29826355,0.408157349,-0.859970093,sitting
20:58.4,2275,232552.849,0.296524048,0.409072876,-0.859191895,sitting
20:58.4,2276,232552.859,0.296279907,0.410736084,-0.858612061,sitting
20:58.4,2277,232552.8691,0.297210693,0.410675049,-0.859024048,sitting
20:58.4,2278,232552.8791,0.294555664,0.411849976,-0.859161377,sitting
20:58.4,2279,232552.8891,0.293945313,0.412963867,-0.859786987,sitting
20:58.4,2280,232552.8991,0.293869019,0.414855957,-0.860671997,sitting
20:58.4,2281,232552.9092,0.293991089,0.416244507,-0.861129761,sitting
20:58.5,2282,232552.9192,0.292816162,0.416549683,-0.86100769,sitting
20:58.5,2283,232552.9292,0.291320801,0.416305542,-0.859466553,sitting
20:58.5,2284,232552.9393,0.291412354,0.416152954,-0.859024048,sitting
20:58.5,2285,232552.9493,0.292633057,0.415176392,-0.858642578,sitting
20:58.5,2286,232552.9593,0.295318604,0.414901733,-0.85925293,sitting
20:58.5,2287,232552.9693,0.295074463,0.413696289,-0.860717773,sitting
20:58.5,2288,232552.9794,0.296630859,0.414306641,-0.859893799,sitting
20:58.5,2289,232552.9894,0.296005249,0.412979126,-0.86076355,sitting
20:58.5,2290,232552.9994,0.296691895,0.411727905,-0.86138916,sitting
20:58.5,2291,232553.0094,0.295227051,0.411804199,-0.860412598,sitting
20:58.6,2292,232553.0195,0.294219971,0.411758423,-0.858642578,sitting
20:58.6,2293,232553.0295,0.291412354,0.41015625,-0.857269287,sitting
20:58.6,2294,232553.0395,0.291488647,0.409957886,-0.857681274,sitting
20:58.6,2295,232553.0496,0.292907715,0.409301758,-0.85786438,sitting
20:58.6,2296,232553.0596,0.293487549,0.409393311,-0.857940674,sitting
20:58.6,2297,232553.0696,0.295715332,0.410552979,-0.858581543,sitting
20:58.6,2298,232553.0796,0.296234131,0.41015625,-0.859130859,sitting
20:58.6,2299,232553.0897,0.297073364,0.409561157,-0.860336304,sitting
20:58.6,2300,232553.0997,0.296890259,0.409881592,-0.859085083,sitting
20:58.6,2301,232553.1097,0.29788208,0.409896851,-0.859893799,sitting
20:58.7,2302,232553.1197,0.295440674,0.410385132,-0.860305786,sitting
20:58.7,2303,232553.1298,0.294815063,0.40965271,-0.859405518,sitting
20:58.7,2304,232553.1398,0.294998169,0.410003662,-0.857803345,sitting
20:58.7,2305,232553.1498,0.295532227,0.410568237,-0.858734131,sitting
20:58.7,2306,232553.1599,0.294784546,0.410354614,-0.858917236,sitting
20:58.7,2307,232553.1699,0.293518066,0.411376953,-0.859085083,sitting
20:58.7,2308,232553.1799,0.293060303,0.411254883,-0.858581543,sitting
20:58.7,2309,232553.1899,0.29284668,0.412246704,-0.860015869,sitting
20:58.7,2310,232553.2,0.2918396,0.412094116,-0.860534668,sitting
20:58.7,2311,232553.21,0.292404175,0.411346436,-0.860580444,sitting
20:58.8,2312,232553.22,0.292037964,0.411865234,-0.860733032,sitting
20:58.8,2313,232553.2301,0.293426514,0.411987305,-0.860641479,sitting
20:58.8,2314,232553.2401,0.293640137,0.410751343,-0.861755371,sitting
20:58.8,2315,232553.2501,0.292114258,0.410675049,-0.861953735,sitting
20:58.8,2316,232553.2601,0.290328979,0.411087036,-0.86000061,sitting
20:58.8,2317,232553.2702,0.290344238,0.411499023,-0.860092163,sitting
20:58.8,2318,232553.2802,0.290328979,0.41078186,-0.859970093,sitting
20:58.8,2319,232553.2902,0.290924072,0.410095215,-0.859817505,sitting
20:58.8,2320,232553.3002,0.290542603,0.410110474,-0.859558105,sitting
20:58.8,2321,232553.3103,0.291809082,0.410934448,-0.859634399,sitting
20:58.9,2322,232553.3203,0.290740967,0.410415649,-0.861679077,sitting
20:58.9,2323,232553.3303,0.290496826,0.408905029,-0.860580444,sitting
20:58.9,2324,232553.3404,0.293212891,0.410430908,-0.859649658,sitting
20:58.9,2325,232553.3504,0.293075562,0.411560059,-0.860794067,sitting
20:58.9,2326,232553.3604,0.293411255,0.410736084,-0.858978271,sitting
20:58.9,2327,232553.3704,0.292144775,0.411346436,-0.860031128,sitting
20:58.9,2328,232553.3805,0.292114258,0.411895752,-0.859237671,sitting
20:58.9,2329,232553.3905,0.293441772,0.411697388,-0.860412598,sitting
20:58.9,2330,232553.4005,0.293197632,0.411727905,-0.860824585,sitting
20:58.9,2331,232553.4106,0.294067383,0.411895752,-0.861328125,sitting
20:59.0,2332,232553.4206,0.294540405,0.413284302,-0.860717773,sitting
20:59.0,2333,232553.4306,0.295608521,0.413314819,-0.860916138,sitting
20:59.0,2334,232553.4406,0.293518066,0.414428711,-0.861953735,sitting
20:59.0,2335,232553.4507,0.2915802,0.415481567,-0.861633301,sitting
20:59.0,2336,232553.4607,0.291687012,0.412399292,-0.86000061,sitting
20:59.0,2337,232553.4707,0.290924072,0.410949707,-0.858306885,sitting
20:59.0,2338,232553.4807,0.292709351,0.409881592,-0.857391357,sitting
20:59.0,2339,232553.4908,0.294418335,0.409759521,-0.856887817,sitting
20:59.0,2340,232553.5008,0.295639038,0.409500122,-0.856582642,sitting
20:59.0,2341,232553.5108,0.296646118,0.409866333,-0.857910156,sitting
20:59.1,2342,232553.5209,0.29699707,0.410232544,-0.858016968,sitting
20:59.1,2343,232553.5309,0.295928955,0.408828735,-0.858200073,sitting
20:59.1,2344,232553.5409,0.296264648,0.409667969,-0.858947754,sitting
20:59.1,2345,232553.5509,0.297180176,0.409667969,-0.860031128,sitting
20:59.1,2346,232553.561,0.295043945,0.410186768,-0.860229492,sitting
20:59.1,2347,232553.571,0.294754028,0.411026001,-0.86026001,sitting
20:59.1,2348,232553.581,0.293609619,0.412002563,-0.860137939,sitting
20:59.1,2349,232553.591,0.293441772,0.413452148,-0.86126709,sitting
20:59.1,2350,232553.6011,0.293106079,0.413513184,-0.86088562,sitting
20:59.1,2351,232553.6111,0.291351318,0.414031982,-0.860656738,sitting
20:59.2,2352,232553.6211,0.291488647,0.414367676,-0.859359741,sitting
20:59.2,2353,232553.6312,0.29208374,0.413085938,-0.858703613,sitting
20:59.2,2354,232553.6412,0.291915894,0.413070679,-0.860076904,sitting
20:59.2,2355,232553.6512,0.292312622,0.412109375,-0.859512329,sitting
20:59.2,2356,232553.6612,0.293411255,0.412582397,-0.859420776,sitting
20:59.2,2357,232553.6713,0.294189453,0.412460327,-0.861831665,sitting
20:59.2,2358,232553.6813,0.294677734,0.412109375,-0.861297607,sitting
20:59.2,2359,232553.6913,0.293899536,0.409957886,-0.861373901,sitting
20:59.2,2360,232553.7014,0.294235229,0.409866333,-0.861450195,sitting
20:59.3,2361,232553.7114,0.295578003,0.409637451,-0.859832764,sitting
20:59.3,2362,232553.7214,0.294876099,0.40802002,-0.85975647,sitting
20:59.3,2363,232553.7314,0.294143677,0.407913208,-0.859619141,sitting
20:59.3,2364,232553.7415,0.294799805,0.408233643,-0.858078003,sitting
20:59.3,2365,232553.7515,0.294967651,0.408493042,-0.85848999,sitting
20:59.3,2366,232553.7615,0.294494629,0.407348633,-0.856918335,sitting
20:59.3,2367,232553.7715,0.295852661,0.407501221,-0.859146118,sitting
20:59.3,2368,232553.7816,0.297439575,0.40725708,-0.859710693,sitting
20:59.3,2369,232553.7916,0.29838562,0.407592773,-0.860443115,sitting
20:59.3,2370,232553.8016,0.2993927,0.408721924,-0.861404419,sitting
20:59.3,2371,232553.8117,0.298614502,0.408584595,-0.86088562,sitting
20:59.4,2372,232553.8217,0.297836304,0.408065796,-0.860916138,sitting
20:59.4,2373,232553.8317,0.297531128,0.409042358,-0.860656738,sitting
20:59.4,2374,232553.8417,0.296768188,0.409317017,-0.860366821,sitting
20:59.4,2375,232553.8517,0.293014526,0.408905029,-0.860580444,sitting
20:59.4,2376,232553.8617,0.292541504,0.410522461,-0.859695435,sitting
20:59.4,2377,232553.8718,0.294570923,0.410430908,-0.859573364,sitting
20:59.4,2378,232553.8818,0.294815063,0.410308838,-0.859832764,sitting
20:59.4,2379,232553.8918,0.293258667,0.410476685,-0.860427856,sitting
20:59.4,2380,232553.9018,0.293792725,0.410720825,-0.860671997,sitting
20:59.4,2381,232553.9118,0.295562744,0.410476685,-0.859802246,sitting
20:59.5,2382,232553.9218,0.294906616,0.410232544,-0.861236572,sitting
20:59.5,2383,232553.9318,0.294662476,0.409561157,-0.860961914,sitting
20:59.5,2384,232553.9418,0.296829224,0.410568237,-0.860168457,sitting
20:59.5,2385,232553.9519,0.297271729,0.409667969,-0.860031128,sitting
20:59.5,2386,232553.9619,0.296081543,0.408981323,-0.860015869,sitting
20:59.5,2387,232553.9719,0.295303345,0.409378052,-0.859436035,sitting
20:59.5,2388,232553.9819,0.295074463,0.410751343,-0.857757568,sitting
20:59.5,2389,232553.9919,0.295654297,0.410720825,-0.858383179,sitting
20:59.5,2390,232554.0019,0.294830322,0.409805298,-0.858840942,sitting
20:59.5,2391,232554.0119,0.29460144,0.410064697,-0.859710693,sitting
20:59.6,2392,232554.0219,0.295532227,0.410339355,-0.860061646,sitting
20:59.6,2393,232554.0319,0.297607422,0.410400391,-0.860626221,sitting
20:59.6,2394,232554.042,0.296691895,0.410324097,-0.861251831,sitting
20:59.6,2395,232554.052,0.295623779,0.410446167,-0.861450195,sitting
20:59.6,2396,232554.062,0.295013428,0.412002563,-0.860961914,sitting
20:59.6,2397,232554.072,0.295532227,0.412750244,-0.860855103,sitting
20:59.6,2398,232554.082,0.294509888,0.411315918,-0.859466553,sitting
20:59.6,2399,232554.092,0.29284668,0.410491943,-0.859527588,sitting
20:59.6,2400,232554.102,0.293060303,0.411651611,-0.858230591,sitting
20:59.6,2401,232554.112,0.292953491,0.411804199,-0.858612061,sitting
20:59.7,2402,232554.122,0.292526245,0.410385132,-0.859893799,sitting
20:59.7,2403,232554.1321,0.290847778,0.409301758,-0.860076904,sitting
20:59.7,2404,232554.1421,0.292160034,0.409393311,-0.860015869,sitting
